"age_sex_lexSet","measurement.no","preSeg","dur","id","word","fit","se.fit"
"Old.Female.holey",14.2857142857143,"none",0.154291666666667,"017_FY","WHOLE",596.251156123789,22.7078951832615
"Young.Female.holey",14.2857142857143,"none",0.154291666666667,"017_FY","WHOLE",626.904340962842,9.5976559116545
"Young.Male.holey",14.2857142857143,"none",0.154291666666667,"017_FY","WHOLE",662.872405667687,18.8635750297163
"Old.Female.holy",14.2857142857143,"none",0.154291666666667,"017_FY","WHOLE",592.287667573378,23.0180849967422
"Young.Female.holy",14.2857142857143,"none",0.154291666666667,"017_FY","WHOLE",624.445741874191,10.4326295918037
"Young.Male.holy",14.2857142857143,"none",0.154291666666667,"017_FY","WHOLE",659.368350773729,19.468364424716
"Old.Female.hole",16.3265306122449,"none",0.154291666666667,"017_FY","WHOLE",624.134699689269,20.8133131119322
"Young.Female.hole",16.3265306122449,"none",0.154291666666667,"017_FY","WHOLE",634.691041320629,6.9485268398088
"Old.Male.hole",16.3265306122449,"none",0.154291666666667,"017_FY","WHOLE",703.711809153121,27.6469786639887
"Young.Male.hole",16.3265306122449,"none",0.154291666666667,"017_FY","WHOLE",680.856459594058,17.1947002112608
"Old.Female.holey",16.3265306122449,"none",0.154291666666667,"017_FY","WHOLE",594.840789616099,21.9615083168991
"Young.Female.holey",16.3265306122449,"none",0.154291666666667,"017_FY","WHOLE",624.665032314516,9.28406061831991
"Young.Male.holey",16.3265306122449,"none",0.154291666666667,"017_FY","WHOLE",659.424535890331,18.2561386966667
"Old.Female.holy",16.3265306122449,"none",0.154291666666667,"017_FY","WHOLE",590.561922584228,22.2710361150474
"Young.Female.holy",16.3265306122449,"none",0.154291666666667,"017_FY","WHOLE",622.813904255248,10.1019901151488
"Young.Male.holy",16.3265306122449,"none",0.154291666666667,"017_FY","WHOLE",655.686656608316,18.8521319793133
"Old.Female.hole",18.3673469387755,"none",0.154291666666667,"017_FY","WHOLE",622.802848507442,20.1359511944563
"Young.Female.hole",18.3673469387755,"none",0.154291666666667,"017_FY","WHOLE",633.594147736561,6.74225216226242
"Old.Male.hole",18.3673469387755,"none",0.154291666666667,"017_FY","WHOLE",702.864859075728,26.746300587361
"Young.Male.hole",18.3673469387755,"none",0.154291666666667,"017_FY","WHOLE",678.412192093025,16.6374448180555
"Old.Female.holey",18.3673469387755,"none",0.154291666666667,"017_FY","WHOLE",593.238269547031,21.2429573042986
"Young.Female.holey",18.3673469387755,"none",0.154291666666667,"017_FY","WHOLE",622.245442799975,9.01519738840277
"Young.Male.holey",18.3673469387755,"none",0.154291666666667,"017_FY","WHOLE",655.651237045397,17.6857908824637
"Old.Female.holy",18.3673469387755,"none",0.154291666666667,"017_FY","WHOLE",588.652889842184,21.5585879822972
"Young.Female.holy",18.3673469387755,"none",0.154291666666667,"017_FY","WHOLE",620.989913463913,9.80721723333848
"Young.Male.holy",18.3673469387755,"none",0.154291666666667,"017_FY","WHOLE",651.7593589741,18.2780790571351
"Old.Female.hole",20.4081632653061,"none",0.154291666666667,"017_FY","WHOLE",621.213079301597,19.4792966949299
"Young.Female.hole",20.4081632653061,"none",0.154291666666667,"017_FY","WHOLE",632.24048278858,6.55125924397048
"Old.Male.hole",20.4081632653061,"none",0.154291666666667,"017_FY","WHOLE",701.755479391409,25.8792029203384
"Young.Male.hole",20.4081632653061,"none",0.154291666666667,"017_FY","WHOLE",675.710004583433,16.0986750822295
"Old.Female.holey",20.4081632653061,"none",0.154291666666667,"017_FY","WHOLE",591.377831231483,20.5477631804307
