vowel	stress	word	norm_F1	norm_F2	t	beg	end	dur	cd	fm	fp	fv	ps	fs	style	glide	F1@0%	F2@0%	F1@10%	F2@10%	F1@20%	F2@20%	F1@30%	F2@30%	F1@40%	F2@40%	F1@50%	F2@50%	F1@60%	F2@60%	F1@70%	F2@70%	F1@80%	F2@80%	F1@90%	F2@90%	F1@100%	F2@100%	nFormants
OW	1	OH	705	1317	798.653	798.618	798.768	0.15	63	0	0	0	0	0			572	1768	572	1768	578	1726	705	1317	727	1305	689	1036	691	783	642	1255	534	1211	528	1250	528	1250	6
AE	1	YEAH	695	2224	798.895	798.848	798.988	0.14	3	0	0	0	9	0			620	2413	620	2413	624	2400	654	2337	712	2131	794	1741	830	1674	826	1608	790	1588	791	1588	791	1588	4
EY	1	PLACE	519	1916	799.993	799.981	800.041	0.06	21	3	4	1	8	0			519	1916	519	1916	519	1916	519	1916	496	1914	459	1978	428	2070	418	2086	418	2086	418	2086	418	2086	5
IY	0	BE	455	2146	800.321	800.301	800.361	0.06	12	0	0	0	1	0			452	2043	452	2043	452	2043	452	2043	455	2136	459	2213	467	2183	478	2133	478	2133	478	2133	478	2133	4
IH	1	WHEN	549	1613	800.408	800.391	800.441	0.05	1	4	4	2	9	0			550	1585	550	1585	550	1585	550	1585	549	1598	547	1701	543	1838	543	1872	543	1872	543	1872	543	1872	4
EY	1	AGE	602	2017	801.451	801.439	801.569	0.13	21	2	5	2	0	0			602	2017	602	2017	602	2017	584	2087	549	2184	510	2245	483	2277	451	2434	417	2314	417	2314	417	2314	5
EY	1	THEY	664	1764	808.55	808.537	808.587	0.05	22	0	0	0	3	0			664	1764	664	1764	664	1764	664	1764	659	1761	637	1785	618	1850	613	1871	613	1871	613	1871	613	1871	5
UW	1	DO	708	2112	808.634	808.627	808.677	0.05	73	0	0	0	3	0			708	2112	708	2112	708	2112	708	2112	718	2098	749	2077	754	2062	754	2045	754	2045	754	2045	754	2045	4
EH	1	THEY'RE	659	1774	808.877	808.707	809.217	0.51	2	0	0	0	3	0			732	1710	646	1759	530	1912	605	1862	646	1650	626	1608	654	1658	786	1538	924	1596	930	1602	846	1600	5
AY	1	FINE	967	1398	809.324	809.247	809.497	0.25	41	4	4	2	1	0			851	1614	851	1614	854	1383	924	1322	966	1409	887	1480	816	1605	753	1761	669	1895	586	1935	586	1935	5
AE	1	YEAH	721	1869	822.106	822.069	822.179	0.11	3	0	0	0	9	0			654	1942	654	1942	654	1942	689	1892	724	1864	739	1772	747	1676	746	1710	749	1709	749	1709	749	1709	5
EH	1	EMILY'S	647	2046	825.974	825.924	826.074	0.15	2	4	1	2	0	2			515	2331	515	2331	516	2316	526	2212	739	1982	962	1783	933	1768	870	1737	759	1646	740	1629	740	1629	5
IY	0	EMILY'S	466	2518	826.241	826.204	826.314	0.11	11	3	4	2	7	0			477	2565	477	2565	477	2565	473	2545	464	2522	455	2521	445	2466	438	2366	429	2323	429	2323	429	2323	4
EH	1	DEFINITELY	807	1717	826.481	826.454	826.534	0.08	2	3	2	1	3	2			746	1716	746	1716	746	1716	754	1716	807	1717	821	1686	815	1476	845	1689	857	1784	857	1784	857	1784	5
IY	0	DEFINITELY	432	2573	826.871	826.804	827.004	0.2	12	0	0	0	8	0			491	2420	491	2420	474	2439	438	2502	434	2574	415	2645	345	2618	1428	2821	1213	2713	1570	2773	1570	2773	4
EH	1	TELLS	652	1466	827.544	827.524	827.584	0.06	2	5	4	2	3	3			627	1471	627	1471	627	1471	627	1471	649	1463	668	1524	664	1526	662	1517	662	1517	662	1517	662	1517	5
AE	1	THAT	670	1579	827.764	827.744	827.804	0.06	3	1	4	1	3	0			655	1547	655	1547	655	1547	655	1547	669	1575	670	1634	645	1729	628	1766	628	1766	628	1766	628	1766	5
AH	0	FROM	679	1311	828.061	828.034	828.114	0.08	*	4	1	2	1	0			663	1335	663	1335	663	1335	668	1335	679	1311	648	1293	608	1324	574	1281	566	1276	566	1276	566	1276	5
AO	1	NORFOLK	576	1085	828.221	828.194	828.274	0.08	64	6	4	2	4	4			515	1175	515	1175	515	1175	530	1163	576	1085	581	1013	580	972	584	962	584	962	584	962	584	962	5
AH	0	NORFOLK	619	1404	828.471	828.434	828.544	0.11	*	1	6	1	1	0			614	1413	614	1413	614	1413	620	1409	617	1407	594	1424	602	1451	580	1500	569	1501	569	1501	569	1501	5
IY	1	SHE'S	393	2555	829.393	829.37	829.44	0.07	11	3	4	2	5	0			1075	2916	1075	2916	1075	2916	1075	2916	393	2555	406	2471	403	2369	404	2289	404	2289	404	2289	404	2289	4
IY	0	VERY	596	2142	829.65	829.63	829.69	0.06	12	0	0	0	7	0			614	2134	614	2134	614	2134	614	2134	598	2141	566	2144	529	2145	504	2116	504	2116	504	2116	504	2116	4
IH	1	DIFFERENT	513	2056	829.767	829.75	829.8	0.05	1	3	2	1	3	1			503	2055	503	2055	503	2055	503	2055	507	2050	540	2102	562	2175	559	2178	559	2178	559	2178	559	2178	4
IH	0	TO	447	1640	830.103	830.08	830.15	0.07	1	0	0	0	3	0			542	1778	542	1778	542	1778	542	1778	447	1640	468	1540	478	1571	452	1682	452	1682	452	1682	452	1682	6
UW	1	LUKE	528	1669	830.207	830.2	830.32	0.12	73	1	6	1	7	0			528	1669	528	1669	528	1669	502	1606	475	1800	454	2059	433	1927	439	2028	450	1888	450	1888	450	1888	5
EH	1	VERY	664	1607	830.858	830.781	831.011	0.23	2	6	4	2	1	1			728	1921	728	1921	812	1920	676	1591	670	1636	775	1686	821	1699	817	1726	721	1706	695	1704	695	1704	5
IY	0	VERY	485	2373	831.171	831.121	831.271	0.15	12	0	0	0	7	0			495	2008	495	2008	493	2032	500	2285	476	2388	465	2431	899	2607	766	2610	412	2393	406	2376	406	2376	4
UW	1	OOH	516	873	832.341	832.214	832.594	0.38	72	0	0	0	0	0			550	2192	547	1823	570	523	529	886	509	857	491	836	528	874	508	853	583	1017	634	1142	700	1133	6
AH	0	A	868	1325	836.829	836.789	836.909	0.12	*	0	0	0	0	0			1128	1580	1128	1580	1128	1580	909	1370	866	1319	891	1291	898	1292	849	1228	765	1229	765	1229	765	1229	5
AH	0	POWER	539	1368	837.022	836.989	837.089	0.1	*	0	0	0	0	0			603	1280	603	1280	603	1280	594	1325	532	1368	556	1413	630	1476	631	1393	639	1387	639	1387	639	1387	5
AH	1	CUT	766	1592	837.239	837.199	837.319	0.12	6	1	4	1	6	0			710	1620	710	1620	710	1620	726	1598	775	1589	802	1566	808	1546	790	1513	760	1530	760	1530	760	1530	5
IY	1	REALLY	538	1756	844.008	843.961	844.101	0.14	11	5	4	2	7	1			539	1799	539	1799	533	1796	467	1745	544	1791	500	1910	540	1903	701	1737	759	1671	757	1672	757	1672	5
UW	1	YOU	572	1505	846.395	846.368	846.448	0.08	72	0	0	0	9	0			571	1710	571	1710	571	1710	571	1681	572	1505	574	1346	594	1254	626	1244	630	1251	630	1251	630	1251	5
IH	1	SIT	597	1887	846.695	846.678	846.728	0.05	1	1	4	1	3	0			590	1883	590	1883	590	1883	590	1883	594	1886	602	1893	619	1907	627	1911	627	1911	627	1911	627	1911	5
IH	1	IN	618	2020	846.778	846.758	846.818	0.06	1	4	4	2	0	0			625	2005	625	2005	625	2005	625	2005	620	2019	604	2006	597	1971	610	1913	610	1913	610	1913	610	1913	5
IH	1	THIS	573	1916	846.905	846.878	846.958	0.08	1	3	4	1	3	0			552	1867	552	1867	552	1867	556	1869	573	1916	526	1941	432	1997	412	2005	413	1996	413	1996	413	1996	5
UW	1	ROOM	560	1691	847.115	847.108	847.228	0.12	73	4	1	2	7	0			560	1691	560	1691	560	1691	581	1729	550	1761	552	1751	565	1717	543	1646	538	1722	538	1722	538	1722	5
AE	1	YEAH	837	1638	851.739	851.646	851.926	0.28	3	0	0	0	9	0			673	1877	673	1877	849	1745	742	1604	875	1632	702	1673	731	1262	830	1309	757	1385	716	1375	716	1375	5
OW	2	OKAY	646	1636	855.583	855.572	855.632	0.06	62	1	6	1	0	1			646	1636	646	1636	646	1636	646	1636	664	1574	636	1565	554	1582	536	1586	536	1586	536	1586	536	1586	6
EY	1	OKAY	737	1869	855.804	855.742	855.922	0.18	22	0	0	0	6	0			697	1854	697	1854	709	1793	711	1796	728	1878	674	1877	606	1868	586	1910	634	1771	678	1708	678	1708	5
IY	1	NEED	550	2697	861.243	861.206	861.316	0.11	11	1	4	2	4	0			459	2685	459	2685	459	2685	475	2717	561	2693	646	2650	754	2687	655	2536	557	2435	557	2435	557	2435	4
AE	1	YEAH	716	1832	861.739	861.712	861.792	0.08	3	0	0	0	9	0			653	1936	653	1936	653	1936	665	1923	716	1832	731	1774	762	1750	835	1782	853	1793	853	1793	853	1793	5
AE	1	YEAH	788	1852	863.018	862.855	863.345	0.49	3	0	0	0	9	0			685	1723	623	1855	567	2001	634	1939	873	1756	844	1686	777	1321	797	1432	605	1753	760	1720	782	1637	5
AO	1	AW	814	1330	866.536	866.369	866.869	0.5	53	0	0	0	0	0			478	1766	724	1385	824	1464	823	1405	759	1336	788	1461	828	1217	842	1160	958	1202	968	1378	948	1566	5
AE	1	YEAH	508	2186	869.412	869.295	869.645	0.35	3	0	0	0	9	0			843	1454	871	1491	772	1695	494	2041	603	2069	747	1884	922	1728	924	1701	908	1720	720	1697	706	1693	5
EY	1	OKAY	664	1694	880.542	880.485	880.695	0.21	22	0	0	0	6	0			552	1820	552	1820	614	1512	651	1508	629	1823	638	1928	618	2002	559	1887	640	1911	694	1904	694	1904	6
AA	1	WAS	759	1149	883.955	883.938	883.988	0.05	5	3	4	2	9	0			758	1116	758	1116	758	1116	758	1116	759	1134	740	1170	706	1246	713	1269	713	1269	713	1269	713	1269	5
AH	0	GONNA	518	1885	884.181	884.158	884.228	0.07	*	0	0	0	4	0			518	1883	518	1883	518	1883	518	1883	518	1885	498	1857	478	1865	470	1885	470	1885	470	1885	470	1885	5
IH	1	THIS	574	2049	884.391	884.328	884.518	0.19	1	3	4	1	3	0			592	1952	592	1952	605	1995	591	2020	568	2053	532	1984	493	1883	482	1930	464	1951	441	1944	441	1944	5
AY	1	LIKE	685	1630	884.697	884.668	884.728	0.06	47	1	6	1	7	0		m	536	1426	536	1426	536	1426	543	1420	618	1444	675	1533	688	1639	713	1680	727	1671	727	1671	727	1671	5
AH	0	A	482	1586	884.785	884.758	884.838	0.08	*	0	0	0	0	0			467	1449	467	1449	467	1449	468	1457	482	1586	457	1556	450	1610	470	1730	474	1730	474	1730	474	1730	5
IH	0	GOOD	621	2040	885.015	884.988	885.068	0.08	1	1	4	2	6	0			607	2031	607	2031	607	2031	614	2035	621	2040	622	1984	629	1959	612	2024	606	2048	606	2048	606	2048	4
IY	1	SLEEPING	453	2037	885.375	885.358	885.408	0.05	11	1	1	1	8	1			453	1988	453	1988	453	1988	453	1988	453	2013	464	2188	478	2316	477	2353	477	2353	477	2353	477	2353	5
OW	1	SOFA	585	1756	885.765	885.758	885.878	0.12	62	3	2	1	3	1			585	1756	585	1756	585	1756	570	1782	546	1778	551	1804	535	1735	498	1623	495	1516	495	1516	495	1516	5
AH	0	SOFA	651	1629	886.025	885.978	886.118	0.14	*	0	0	0	1	0			556	1418	556	1418	566	1414	631	1534	658	1637	685	1686	713	1867	724	1847	751	1852	756	1860	756	1860	5
AE	1	YEAH	1002	1818	887.197	887.094	887.404	0.31	3	0	0	0	9	0			653	1290	653	1290	980	1829	1000	1858	965	1794	907	1781	598	1497	757	1146	801	1785	985	1770	985	1770	6
UW	1	YOU	541	983	887.652	887.595	887.765	0.17	72	0	0	0	9	0			557	1176	557	1176	531	1221	501	1093	551	1151	507	1587	486	1832	502	2080	465	1510	465	1328	465	1328	6
AE	1	CAN	613	1626	887.835	887.795	887.915	0.12	3	4	4	2	6	0			507	1682	507	1682	507	1682	522	1543	633	1663	665	1709	657	1689	656	1667	695	1698	695	1698	695	1698	5
OW	1	WHOLE	654	1147	888.18	888.165	888.225	0.06	62	5	4	2	0	0			653	1147	653	1147	653	1147	653	1147	655	1142	658	1107	652	1034	643	990	643	990	643	990	643	990	6
AO	1	ON	592	1109	888.412	888.385	888.465	0.08	53	4	4	2	0	0			606	1151	606	1151	606	1151	603	1153	592	1109	605	1136	643	1205	673	1285	672	1296	672	1296	672	1296	6
AA	1	AH	1010	1199	892.679	892.622	892.792	0.17	5	0	0	0	0	0			588	1778	588	1778	537	1767	889	1441	1027	1169	972	1151	952	1079	871	1359	721	1527	720	1609	720	1609	5
AE	1	YEAH	846	1862	892.915	892.892	892.962	0.07	3	0	0	0	9	0			811	1926	811	1926	811	1926	811	1926	846	1862	853	1833	879	1772	890	1732	890	1732	890	1732	890	1732	6
AY	1	MY	703	1247	906.701	906.714	906.814	0.1	41	0	0	0	2	0			703	1247	703	1247	703	1247	635	1071	639	1057	630	1075	605	1243	558	1482	526	1682	526	1682	526	1682	6
AA	1	GOSH	785	1877	907.091	907.074	907.124	0.05	5	3	5	1	6	0			780	1861	780	1861	780	1861	780	1861	783	1871	782	1881	752	1785	733	1761	733	1761	733	1761	733	1761	6
AY	1	I	1169	2187	908.958	908.93	909.01	0.08	41	0	0	0	0	0		m	944	1744	944	1744	944	1744	927	1834	879	1832	1155	2157	896	1858	718	1466	627	1477	627	1477	627	1477	6
IY	1	EVEN	516	2495	909.233	909.2	909.3	0.1	11	3	2	2	0	1			598	2489	598	2489	598	2489	570	2473	515	2505	538	2516	529	2442	517	2394	518	2382	518	2382	518	2382	4
AH	0	REALISE	791	1405	909.497	909.45	909.59	0.14	*	5	4	2	0	1			632	1578	632	1578	633	1572	672	1466	828	1385	954	1317	977	1313	989	1434	916	1582	911	1588	911	1588	5
IY	1	WE'D	471	1814	909.77	909.75	909.81	0.06	11	1	4	2	9	0			464	1808	464	1808	464	1808	464	1808	470	1815	495	1801	515	1784	515	1718	515	1718	515	1718	515	1718	6
AA	1	STARTED	870	1327	910.013	909.99	910.06	0.07	44	6	4	2	3	4			795	1239	795	1239	795	1239	795	1239	870	1327	852	1217	821	1148	799	1121	799	1121	799	1121	799	1121	6
EH	1	QUESTIONS	745	1618	910.407	910.37	910.48	0.11	2	3	4	1	9	4			637	1452	637	1452	637	1452	676	1504	738	1631	555	1634	526	1529	549	1579	527	1603	527	1603	527	1603	5
AH	0	QUESTIONS	1345	2479	910.6	910.58	910.64	0.06	*	4	4	2	5	3			1766	2802	1766	2802	1766	2802	1766	2802	1406	2523	796	1945	453	1572	469	1564	469	1564	469	1564	469	1564	5
AH	0	I'M	713	1287	911.805	911.772	911.872	0.1	*	4	1	2	0	0			1436	1982	1436	1982	1436	1982	1069	1525	682	1331	607	1558	674	1555	688	1554	699	1546	699	1546	699	1546	5
AA	1	NOT	674	1327	911.955	911.932	912.002	0.07	5	1	4	1	4	0			678	1345	678	1345	678	1345	678	1345	674	1327	663	1320	654	1350	644	1389	644	1389	644	1389	644	1389	5
IY	1	EVEN	536	1953	912.055	912.032	912.102	0.07	11	3	2	2	0	1			565	1858	565	1858	565	1858	565	1858	536	1953	507	2042	484	2087	468	2062	468	2062	468	2062	468	2062	5
IH	0	EVEN	774	1361	912.189	912.172	912.222	0.05	1	4	4	2	1	0			761	1338	761	1338	761	1338	761	1338	768	1350	792	1399	780	1424	771	1435	771	1435	771	1435	771	1435	6
AE	1	YEAH	452	1559	922.544	922.451	922.731	0.28	3	0	0	0	9	0			717	1531	717	1531	573	1711	461	1622	451	1475	480	1502	535	1712	532	1525	511	1284	497	1239	497	1239	6
AH	1	UM	758	1634	930.751	930.714	930.824	0.11	6	4	1	2	0	0			1207	2001	1207	2001	1207	2001	936	1762	749	1627	820	1854	958	2142	1027	2072	1084	2059	1084	2059	1084	2059	5
AH	0	THE	489	1264	931.131	931.114	931.164	0.05	*	0	0	0	3	0			495	1338	495	1338	495	1338	495	1338	494	1302	463	1124	444	1033	438	1015	438	1015	438	1015	438	1015	5
AH	1	ONE	689	1040	931.251	931.224	931.304	0.08	6	4	4	2	9	0			607	937	607	937	607	937	617	950	689	1040	750	1124	775	1190	754	1269	749	1278	749	1278	749	1278	5
AE	1	AT	689	1447	931.447	931.424	931.494	0.07	3	1	4	1	0	0			730	1549	730	1549	730	1549	730	1549	689	1447	726	1519	815	1581	775	1494	775	1494	775	1494	775	1494	6
EH	1	WESTFIELD	942	1657	931.627	931.594	931.694	0.1	2	3	4	1	9	4			920	1434	920	1434	920	1434	942	1543	937	1670	875	1716	852	1801	893	1787	890	1791	890	1791	890	1791	6
IY	0	WESTFIELD	468	2254	931.914	931.874	931.994	0.12	11	5	4	2	1	3			460	2283	460	2283	460	2283	466	2247	468	2251	475	2143	513	1925	611	1781	646	1674	646	1674	646	1674	4
IH	1	IN	556	1827	932.211	932.184	932.264	0.08	1	4	4	2	0	0			538	1720	538	1720	538	1720	542	1736	556	1827	560	1902	543	1986	513	2088	508	2101	508	2101	508	2101	5
AA	1	GOSFORTH	672	1223	932.434	932.404	932.494	0.09	5	3	4	1	6	4			655	1301	655	1301	655	1301	662	1270	672	1222	684	1207	772	1178	810	1290	794	1301	794	1301	794	1301	5
AH	0	GOSFORTH	612	1569	932.724	932.694	932.784	0.09	*	3	3	1	1	0			588	1487	588	1487	588	1487	598	1505	611	1572	582	1582	554	1608	501	1595	466	1587	466	1587	466	1587	5
AH	1	MUM	651	1499	934.343	934.316	934.396	0.08	6	4	1	2	2	0			658	1509	658	1509	658	1509	660	1511	651	1499	646	1495	641	1463	647	1400	653	1379	653	1379	653	1379	4
EH	1	WENT	629	1337	934.516	934.496	934.556	0.06	2	4	4	2	9	3			622	1192	622	1192	622	1192	622	1192	629	1319	627	1498	619	1605	614	1639	614	1639	614	1639	614	1639	5
IH	0	TO	641	1665	934.693	934.676	934.726	0.05	1	0	0	0	3	0			665	1623	665	1623	665	1623	665	1623	654	1644	873	1718	1115	1809	1188	1812	1188	1812	1188	1812	1188	1812	6
AE	1	THAT	720	1454	934.796	934.776	934.836	0.06	3	1	4	1	3	0			701	1467	701	1467	701	1467	701	1467	719	1455	721	1436	711	1423	704	1414	704	1414	704	1414	704	1414	5
UW	1	SCHOOL	602	858	935.183	935.076	935.396	0.32	72	5	4	2	6	0			478	1213	478	1213	506	1064	512	999	696	828	773	1175	700	1120	685	989	677	2044	671	1633	671	1633	6
AH	0	AND	887	2059	935.791	935.774	935.824	0.05	*	4	4	2	0	3			875	2036	875	2036	875	2036	875	2036	927	2082	730	1929	707	1935	590	1816	590	1816	590	1816	590	1816	5
EH	1	THEN	606	1649	935.931	935.914	935.964	0.05	2	4	4	2	3	0			600	1653	600	1653	600	1653	600	1653	604	1650	610	1645	607	1638	605	1635	605	1635	605	1635	605	1635	5
EY	1	THEY	563	1727	936.037	936.024	936.144	0.12	22	0	0	0	3	0			562	1727	562	1727	562	1727	545	1797	520	1981	516	2152	500	2230	453	2207	439	2164	439	2164	439	2164	5
EH	1	SENT	679	1669	936.244	936.224	936.284	0.06	2	4	4	2	3	3			651	1658	651	1658	651	1658	651	1658	677	1668	675	1561	653	1309	644	1126	644	1126	644	1126	644	1126	6
EH	1	THERE	640	1694	936.534	936.514	936.574	0.06	2	6	4	2	3	0			624	1693	624	1693	624	1693	624	1693	638	1694	648	1692	665	1687	685	1689	685	1689	685	1689	685	1689	6
IH	0	IT	671	1603	937.464	937.414	937.564	0.15	1	1	4	1	0	0			642	1584	642	1584	644	1588	661	1595	668	1615	651	1631	670	1626	682	1641	662	1625	652	1620	652	1620	5
AY	1	I	671	1624	937.711	937.684	937.754	0.07	41	0	0	0	0	0		s	469	1388	469	1388	469	1388	534	1443	651	1538	670	1603	663	1668	602	1709	565	1732	565	1732	565	1732	5
IH	1	DID	462	2125	937.874	937.844	937.934	0.09	1	1	4	2	3	0			403	2076	403	2076	403	2076	414	2091	465	2125	510	2077	533	1943	513	1854	485	1847	485	1847	485	1847	5
AY	1	LIKE	870	1329	938.083	938.054	938.204	0.15	47	1	6	1	7	0			687	1163	687	1163	748	1187	858	1280	869	1406	766	1591	644	1826	619	2132	493	2207	456	2172	456	2172	5
IH	0	IT	659	1840	938.407	938.354	938.514	0.16	1	1	4	1	0	0			605	1965	605	1965	606	1940	643	1876	660	1819	670	1806	677	1756	678	1753	683	1738	675	1741	675	1741	5
AA	1	NOT	728	1310	939.483	939.453	939.543	0.09	5	1	4	1	4	0			677	1461	677	1461	677	1461	686	1414	731	1301	771	1203	768	1171	762	1222	761	1250	761	1250	761	1250	5
IH	0	IT	669	1670	939.59	939.573	939.623	0.05	1	1	4	1	0	0			673	1657	673	1657	673	1657	673	1657	671	1664	663	1689	648	1682	640	1677	640	1677	640	1677	640	1677	5
AY	1	I	668	1573	939.832	939.803	939.893	0.09	41	0	0	0	0	0		s	473	1474	473	1474	473	1474	557	1491	656	1530	668	1590	650	1711	566	1801	475	1819	475	1819	475	1819	5
IH	0	IT	625	1701	940.063	940.043	940.103	0.06	1	1	4	1	0	0			639	1648	639	1648	639	1648	639	1648	626	1695	615	1749	622	1758	620	1762	620	1762	620	1762	620	1762	5
AO	1	ALL	564	989	940.42	940.403	940.453	0.05	53	5	4	2	0	0			538	999	538	999	538	999	538	999	552	994	604	965	625	921	627	906	627	906	627	906	627	906	6
AH	1	GIRLS'	639	1534	940.63	940.603	940.683	0.08	6	5	4	2	6	3			603	1609	603	1609	603	1609	608	1601	639	1534	671	1448	696	1337	716	1219	717	1204	717	1204	717	1204	5
UW	1	SCHOOL	517	1213	940.94	940.913	940.993	0.08	72	5	4	2	6	0			506	1288	506	1288	506	1288	490	1277	517	1213	538	1176	552	1145	564	1115	564	1110	564	1110	564	1110	5
AY	1	BY	862	1418	941.684	941.651	941.721	0.07	41	0	0	0	1	0		s	607	1192	607	1192	607	1192	593	1047	703	1077	824	1239	856	1473	762	1573	694	1586	694	1586	694	1586	6
IY	0	THE	520	2245	941.791	941.771	941.831	0.06	12	0	0	0	3	0			527	2159	527	2159	527	2159	527	2159	520	2237	515	2326	520	2384	527	2395	527	2395	527	2395	527	2395	5
EY	1	AGE	586	2494	941.856	941.831	941.971	0.14	21	2	5	2	0	0			585	2509	585	2509	585	2507	585	2490	575	2485	551	2456	532	2451	474	2398	466	2450	468	2449	468	2449	4
AH	0	OF	541	1722	942.118	942.091	942.171	0.08	*	3	2	2	0	0			524	1730	524	1730	524	1730	527	1727	541	1722	540	1698	534	1664	528	1651	527	1652	527	1652	527	1652	5
AH	1	UM	941	1690	942.391	942.301	942.571	0.27	6	4	1	2	0	0			695	1493	695	1493	821	1613	902	1667	943	1698	919	1655	901	1664	873	1625	814	1606	691	1546	691	1546	5
IH	1	YEAR	497	2366	944.828	944.798	944.888	0.09	14	6	4	2	9	0			483	2440	483	2440	483	2440	487	2419	498	2365	503	2405	515	2529	542	2499	557	2431	557	2431	557	2431	4
EY	1	EIGHT	727	2584	945.016	944.988	945.238	0.25	21	1	4	1	0	0			749	2440	749	2440	698	2619	471	2579	520	2663	516	2646	421	2690	372	2708	415	2745	344	2761	344	2761	3
AO	1	ALL	524	1030	946.969	946.939	947.029	0.09	53	5	4	2	0	0			560	1380	560	1380	560	1380	541	1285	521	996	482	859	476	831	516	837	520	835	520	835	520	835	6
AH	1	GIRLS	625	1507	947.322	947.279	947.409	0.13	6	5	4	2	6	3			619	1676	619	1676	619	1676	629	1575	625	1479	635	1345	616	1237	593	1178	570	1154	570	1154	570	1154	6
AH	0	ARE	563	1570	947.492	947.469	947.539	0.07	*	0	0	0	0	0			567	1501	567	1501	567	1501	567	1501	563	1570	543	1616	523	1636	532	1640	532	1640	532	1640	532	1640	5
AY	1	QUITE	920	1450	947.723	947.699	947.869	0.17	47	1	4	1	9	0			665	1044	665	1044	808	1143	919	1442	906	1593	759	1704	598	1829	544	2110	496	2153	492	2129	492	2129	5
IH	1	BITCHY	537	2377	948.9	948.86	948.98	0.12	1	2	5	1	1	1			550	2322	550	2322	550	2322	578	2351	525	2378	483	2314	503	2283	519	2227	523	2242	523	2242	523	2242	4
IY	0	BITCHY	364	2711	949.213	949.16	949.32	0.16	12	0	0	0	5	0			1036	2979	1036	2979	565	2803	370	2726	366	2723	381	2732	357	2796	369	2772	361	2807	360	2815	360	2815	4
AE	1	AND	714	1288	950.32	950.247	950.467	0.22	3	4	4	2	0	3			721	1788	721	1788	672	1613	695	1360	726	1237	692	1109	705	1490	857	1535	844	1579	798	1611	798	1611	4
EH	1	THEN	666	2102	950.614	950.557	950.727	0.17	2	4	4	2	3	0			569	2094	569	2094	630	2105	661	2090	676	2069	663	1980	642	1968	637	1953	626	1872	628	1882	628	1882	4
AY	1	I	1195	1900	951.118	951.118	951.278	0.16	41	0	0	0	0	0		m	1309	1939	1309	1939	1218	1913	1144	1801	1157	1735	1209	1761	1233	1924	994	1612	698	1814	606	1863	606	1863	4
UH	1	COULDN'T	509	1739	951.491	951.468	951.538	0.07	7	1	4	2	6	1			525	1869	525	1869	525	1869	525	1869	509	1739	506	1643	442	1616	414	1682	414	1682	414	1682	414	1682	6
AH	0	COULDN'T	342	1391	951.598	951.578	951.638	0.06	*	4	4	2	3	3			334	1344	334	1344	334	1344	334	1344	341	1382	356	1479	363	1549	363	1536	363	1536	363	1536	363	1536	5
AH	0	BOTHERED	575	1794	951.961	951.918	952.048	0.13	*	1	4	2	3	0			515	1704	515	1704	515	1704	558	1758	579	1815	597	1899	584	1912	522	1851	462	1826	462	1826	462	1826	5
AY	1	I	1151	1852	953.588	953.553	953.663	0.11	41	0	0	0	0	0		m	812	1432	812	1432	812	1432	1254	2063	1404	2313	993	1547	839	1422	760	1583	683	1691	683	1691	683	1691	5
IH	0	JUST	386	1751	953.74	953.723	953.773	0.05	1	3	4	1	5	3			446	1779	446	1779	446	1779	446	1779	414	1767	337	1686	301	1634	293	1621	293	1621	293	1621	293	1621	6
AY	1	I	884	1526	954.397	954.358	954.438	0.08	41	0	0	0	0	0		m	435	1320	435	1320	435	1320	500	1319	508	1416	712	1564	889	1527	782	1457	720	1462	720	1462	720	1462	6
AY	1	MY	768	1282	954.825	954.808	954.858	0.05	41	0	0	0	2	0		m	700	1267	700	1267	700	1267	700	1267	730	1265	764	1279	749	1281	681	1286	676	1288	676	1288	676	1288	5
EH	1	PARENTS	962	1593	954.975	954.948	955.028	0.08	2	6	4	2	1	1			978	1621	978	1621	978	1621	982	1613	962	1593	925	1598	897	1601	882	1606	880	1606	880	1606	880	1606	5
AY	1	I	797	1443	955.327	955.298	955.358	0.06	41	0	0	0	0	0		m	504	1412	504	1412	504	1412	518	1410	631	1425	719	1424	811	1450	887	1505	907	1519	907	1519	907	1519	5
AY	1	I'M	958	1505	955.417	955.358	955.478	0.12	41	4	1	2	0	0		m	907	1519	907	1519	911	1523	954	1560	948	1557	953	1527	963	1485	924	1468	825	1438	814	1430	814	1430	5
UW	1	MOVING	531	1922	955.635	955.598	955.708	0.11	72	3	2	2	2	1			537	1838	537	1838	537	1838	534	1906	530	1924	521	1590	522	1872	528	1859	529	1745	529	1745	529	1745	6
AE	1	AND	844	1683	956.338	956.305	956.405	0.1	3	4	4	2	0	3			975	1688	975	1688	975	1688	967	1708	819	1683	728	1641	764	1596	745	1580	711	1600	711	1600	711	1600	6
EH	1	THEN	651	1660	956.518	956.495	956.565	0.07	2	4	4	2	3	0			647	1652	647	1652	647	1652	647	1652	651	1660	664	1717	674	1803	682	1865	682	1865	682	1865	682	1865	4
IH	0	JUST	508	1813	956.678	956.655	956.725	0.07	1	3	4	1	5	3			528	1790	528	1790	528	1790	528	1790	508	1813	494	1851	485	1898	459	1851	459	1851	459	1851	459	1851	6
OW	1	TOLD	712	1162	957.231	957.223	957.293	0.07	62	5	4	2	3	3			712	1162	712	1162	712	1162	712	1162	696	1116	692	1090	675	1054	657	1032	657	1032	657	1032	657	1032	5
