vowel	stress	word	norm_F1	norm_F2	t	beg	end	dur	cd	fm	fp	fv	ps	fs	style	glide	F1@0%	F2@0%	F1@10%	F2@10%	F1@20%	F2@20%	F1@30%	F2@30%	F1@40%	F2@40%	F1@50%	F2@50%	F1@60%	F2@60%	F1@70%	F2@70%	F1@80%	F2@80%	F1@90%	F2@90%	F1@100%	F2@100%	nFormants
AE	1	THAT	824	1575	867.814	867.781	867.881	0.1	3	1	4	1	3	0	N		766	1407	766	1407	766	1407	798	1570	822	1568	834	1502	845	1441	819	1370	801	1334	801	1334	801	1334	6
IH	0	JUST	469	1683	868.098	868.081	868.131	0.05	1	3	4	1	5	3	N		471	1699	471	1699	471	1699	471	1699	467	1690	484	1663	473	1640	468	1639	468	1639	468	1639	468	1639	6
AO	1	NORMAL	565	1038	868.351	868.321	868.411	0.09	64	6	4	2	4	4	N		477	1410	477	1410	477	1410	497	1313	569	1038	650	1461	634	1719	593	1817	541	1640	541	1640	541	1640	6
IH	0	TO	686	1806	868.788	868.771	868.821	0.05	1	0	0	0	3	0	N		675	1820	675	1820	675	1820	675	1820	681	1815	684	1763	670	1730	666	1700	666	1700	666	1700	666	1700	6
AH	1	BUT	585	1397	869.758	869.741	869.791	0.05	6	1	4	1	1	0	N		572	1431	572	1431	572	1431	572	1431	579	1413	598	1335	602	1348	602	1349	602	1349	602	1349	602	1349	6
AA	1	ON	683	1455	869.871	869.851	869.911	0.06	5	4	4	2	0	0	N		680	1493	680	1493	680	1493	680	1493	682	1460	688	1380	690	1295	686	1284	686	1284	686	1284	686	1284	5
IY	0	THE	546	2322	870.024	870.001	870.071	0.07	12	0	0	0	3	0	N		551	2274	551	2274	551	2274	551	2274	546	2322	559	2286	600	2193	655	2080	655	2080	655	2080	655	2080	5
AH	0	OTHER	754	1609	870.171	870.151	870.211	0.06	*	0	0	0	3	0	N		716	1570	716	1570	716	1570	716	1570	749	1605	776	1616	749	1597	721	1585	721	1585	721	1585	721	1585	5
AE	1	HAND	781	1473	870.378	870.331	870.471	0.14	3	4	4	2	0	3	N		743	1485	743	1485	742	1482	769	1491	778	1456	761	1405	697	1420	707	1464	701	1447	698	1445	698	1445	6
AE	1	AND	716	1640	871.698	871.671	871.751	0.08	3	4	4	2	0	3	N		709	1619	709	1619	709	1619	716	1623	716	1640	701	1656	715	1661	743	1635	746	1632	746	1632	746	1632	6
AH	1	HER	755	1572	871.948	871.931	871.981	0.05	6	0	0	0	0	0	N		765	1600	765	1600	765	1600	765	1600	760	1587	735	1489	709	1401	698	1384	698	1384	698	1384	698	1384	5
AH	1	MUM	762	1459	872.108	872.091	872.141	0.05	6	4	1	2	2	0	N		759	1455	759	1455	759	1455	759	1455	761	1457	775	1453	793	1409	797	1385	797	1385	797	1385	797	1385	5
IY	0	THE	575	2207	874.335	874.315	874.375	0.06	12	0	0	0	3	0	N		545	2203	545	2203	545	2203	545	2203	570	2207	607	2179	652	2070	700	1990	700	1990	700	1990	700	1990	6
AH	0	OTHER	734	1434	874.462	874.445	874.495	0.05	*	0	0	0	3	0	N		701	1491	701	1491	701	1491	701	1491	720	1462	748	1365	793	1469	802	1536	802	1536	802	1536	802	1536	5
AE	1	HAND	706	1463	874.608	874.585	874.655	0.07	3	4	4	2	0	3	N		764	1503	764	1503	764	1503	764	1503	706	1463	693	1432	708	1417	697	1398	697	1398	697	1398	697	1398	6
AH	1	HER	707	1624	875.018	874.995	875.065	0.07	6	6	4	2	0	0	N		668	1643	668	1643	668	1643	668	1643	707	1624	715	1600	716	1564	715	1549	715	1549	715	1549	715	1549	5
AE	1	FAMILY	794	1466	875.275	875.255	875.315	0.06	3	4	1	2	1	1	N		789	1477	789	1477	789	1477	789	1477	793	1467	808	1462	826	1473	828	1468	828	1468	828	1468	828	1468	5
IY	0	FAMILY	601	2134	875.482	875.455	875.535	0.08	12	0	0	0	7	0	N		607	2090	607	2090	607	2090	608	2098	601	2134	612	2134	637	1725	667	1470	675	1431	675	1431	675	1431	6
AA	1	ARE	776	1405	875.555	875.535	875.595	0.06	44	6	4	2	0	0	N		768	1491	768	1491	768	1491	768	1491	775	1415	788	1317	786	1237	780	1204	780	1204	780	1204	780	1204	5
EH	1	VERY	745	1713	875.838	875.815	875.885	0.07	2	6	4	2	1	1	N		664	1612	664	1612	664	1612	664	1612	745	1713	754	1720	710	1725	662	1691	662	1691	662	1691	662	1691	6
IY	0	VERY	430	2378	876.018	875.975	876.105	0.13	12	0	0	0	7	0	N		432	2128	432	2128	432	2128	429	2220	431	2409	427	2399	394	2298	405	2363	563	2453	563	2453	563	2453	4
EH	1	VERY	650	1718	876.305	876.275	876.365	0.09	2	6	4	2	1	1	N		581	1662	581	1662	581	1662	600	1676	653	1722	677	1796	678	1819	656	1764	641	1739	641	1739	641	1739	5
IY	0	VERY	449	1916	876.488	876.455	876.555	0.1	12	0	0	0	7	0	N		452	1916	452	1916	452	1916	449	1996	447	1904	444	1838	433	1873	418	1911	416	1934	416	1934	416	1934	5
UW	0	INTELLECTUAL	663	1770	877.212	877.195	877.245	0.05	72	0	0	0	5	1	N		688	1741	688	1741	688	1741	688	1741	676	1756	623	1817	556	1734	552	1681	552	1681	552	1681	552	1681	6
AE	1	AND	734	1556	878.151	878.114	878.224	0.11	3	4	4	2	0	3	N		1055	1764	1055	1764	1055	1764	668	1530	741	1563	781	1668	775	1686	730	1694	701	1778	701	1778	701	1778	6
AY	1	I	980	1534	901.459	901.42	901.54	0.12	41	0	0	0	0	0	N	s	794	1634	794	1634	805	1636	798	1583	909	1528	950	1520	907	1585	845	1745	675	1776	679	1780	679	1780	5
EH	1	GUESS	816	1983	901.733	901.69	901.82	0.13	2	3	4	1	6	0	N		689	2243	689	2243	689	2243	784	2093	820	2008	828	2158	799	2095	920	2057	983	2089	983	2089	983	2089	4
AO	1	AUNT	920	1345	901.997	901.96	902.07	0.11	53	4	4	2	0	3	N		807	1454	807	1454	807	1454	882	1430	921	1310	894	1401	863	1496	869	1435	837	1347	837	1347	837	1347	5
AE	1	ALLISON	900	1521	902.19	902.15	902.27	0.12	3	5	4	2	0	2	N		773	1500	773	1500	773	1500	848	1532	908	1511	940	1499	878	1463	853	1443	917	1451	917	1451	917	1451	6
AH	0	ALLISON	640	1585	902.36	902.33	902.42	0.09	*	3	4	1	7	1	N		656	1404	656	1404	656	1404	667	1461	637	1587	617	1586	546	1634	602	1701	649	1738	649	1738	649	1738	5
AH	0	ALLISON	364	1608	902.537	902.52	902.57	0.05	*	4	4	2	3	0	N		487	1809	487	1809	487	1809	487	1809	360	1646	355	1448	352	1360	354	1329	354	1329	354	1329	354	1329	5
AA	1	PROBABLY	659	994	902.807	902.79	902.84	0.05	5	1	1	2	8	1	N		680	988	680	988	680	988	680	988	669	990	633	956	608	898	607	915	607	915	607	915	607	915	6
IY	0	PROBABLY	435	2259	903.03	903.01	903.07	0.06	12	0	0	0	8	0	N		447	2195	447	2195	447	2195	447	2195	436	2250	421	2298	440	2303	449	2277	449	2277	449	2277	449	2277	5
AO	1	BORN	574	888	903.193	903.15	903.28	0.13	64	6	4	2	1	3	N		551	1063	551	1063	551	1063	589	941	568	881	543	868	531	865	517	863	523	869	523	869	523	869	5
IH	0	IN	792	1974	903.377	903.36	903.41	0.05	1	4	4	2	0	0	N		779	1894	779	1894	779	1894	779	1894	786	1932	805	2025	800	1915	796	1910	796	1910	796	1910	796	1910	6
AW	1	ABOUT	786	1571	903.567	903.54	903.7	0.16	42	1	4	1	1	0	N		774	1520	774	1520	778	1530	811	1586	834	1588	816	1591	844	1538	826	1469	793	1412	779	1414	779	1414	5
AY	1	NINETEEN	730	1546	903.872	903.83	903.93	0.1	41	4	4	2	4	4	N		479	1336	479	1336	479	1336	563	1341	656	1411	726	1519	693	1664	650	1990	576	2208	576	2208	576	2208	5
IY	1	NINETEEN	480	1924	904.117	904.1	904.15	0.05	11	4	4	2	3	0	N		453	1890	453	1890	453	1890	453	1890	465	1907	572	1981	679	1972	690	1967	690	1967	690	1967	690	1967	5
OW	1	OH	514	1225	904.187	904.18	904.26	0.08	63	0	0	0	0	0	N		514	1225	514	1225	514	1225	502	1193	474	1151	478	1131	500	1116	552	995	562	964	562	964	562	964	6
EY	1	EIGHT	674	2075	904.3	904.26	904.44	0.18	21	1	4	1	0	0	N		646	1890	646	1890	655	1974	672	2091	601	2208	572	2394	551	2476	509	2466	396	2566	380	2556	380	2556	4
AO	1	OR	612	876	904.653	904.63	904.7	0.07	64	6	4	2	0	0	N		649	990	649	990	649	990	649	990	612	876	575	851	550	862	528	865	528	865	528	865	528	865	5
EH	1	TEN	782	1983	905.76	905.72	905.84	0.12	2	4	4	2	3	0	N		797	2027	797	2027	797	2027	787	1983	781	1979	783	1991	793	2019	808	2021	791	2007	791	2007	791	2007	5
OW	1	SO	578	1586	906.848	906.841	906.971	0.13	63	0	0	0	3	0	N		578	1586	578	1586	578	1586	569	1570	504	1528	467	1534	455	1566	449	1594	441	1637	441	1637	441	1637	5
IY	1	SHE	464	2406	907.181	907.141	907.261	0.12	12	0	0	0	5	0	N		444	2310	444	2310	444	2310	473	2374	464	2410	471	2404	461	1895	457	1968	446	1641	446	1641	446	1641	6
IH	0	TO	816	1948	907.738	907.721	907.771	0.05	1	0	0	0	3	0	N		1020	2086	1020	2086	1020	2086	1020	2086	919	2017	891	2065	1157	2334	1244	2410	1244	2410	1244	2410	1244	2410	5
EY	1	CAMBRIDGE	643	2193	907.885	907.871	907.971	0.1	21	4	1	2	6	4	N		639	2194	639	2194	639	2194	626	2192	568	2218	544	2265	519	2259	491	2143	479	2058	479	2058	479	2058	5
AY	1	LIKE	777	1478	908.282	908.261	908.341	0.08	47	1	6	1	7	0	N		661	1355	661	1355	661	1355	708	1272	768	1409	775	1521	759	1635	725	1744	659	1792	659	1792	659	1792	5
IY	0	THE	408	2556	908.551	908.521	908.611	0.09	12	0	0	0	3	0	N		399	2399	399	2399	399	2399	400	2453	408	2561	416	2627	434	2585	458	2473	474	2436	474	2436	474	2436	5
AH	0	THE	484	1490	908.908	908.891	908.941	0.05	*	0	0	0	3	0	N		495	1489	495	1489	495	1489	495	1489	490	1486	453	1570	427	1743	429	1790	429	1790	429	1790	429	1790	5
EH	1	TWENTIES	719	1639	909.108	909.091	909.141	0.05	2	4	4	2	9	4	N		713	1559	713	1559	713	1559	713	1559	716	1601	727	1785	700	1908	678	1929	678	1929	678	1929	678	1929	5
AH	0	THE	457	1554	910.368	910.351	910.401	0.05	*	0	0	0	3	0	N		468	1525	468	1525	468	1525	468	1525	462	1536	447	1635	469	1695	479	1715	479	1715	479	1715	479	1715	5
AH	1	THIRTIES	638	1657	910.581	910.531	910.681	0.15	6	1	4	1	3	1	N		593	1584	593	1584	588	1626	531	1449	640	1656	632	1691	632	1675	607	1554	575	1292	560	1202	560	1202	6
IY	0	THIRTIES	339	2358	910.904	910.871	910.971	0.1	11	3	4	2	3	0	N		362	2298	362	2298	362	2298	350	2309	341	2366	362	2423	365	2418	361	2351	362	2323	362	2323	362	2323	4
OW	1	SO	635	1619	911.994	911.976	912.266	0.29	63	0	0	0	3	0	N		617	1610	617	1610	664	1611	627	1576	571	1556	512	1512	504	1417	492	1395	481	1420	509	1471	509	1471	5
AH	0	AGAIN	797	1934	913.699	913.676	913.746	0.07	*	1	6	2	0	1	N		928	2081	928	2081	928	2081	928	2081	797	1934	641	1929	539	1945	491	1997	491	1997	491	1997	491	1997	5
EH	1	AGAIN	678	2086	913.873	913.846	913.926	0.08	2	4	4	2	6	0	N		617	2142	617	2142	617	2142	621	2147	678	2086	767	2046	813	2005	797	1920	794	1908	794	1908	794	1908	5
AH	0	A	583	1339	914.023	913.996	914.076	0.08	*	0	0	0	0	0	N		696	1714	696	1714	696	1714	684	1665	583	1339	515	1105	490	1003	464	912	464	918	464	918	464	918	5
IH	1	WEIRD	496	2080	914.193	914.166	914.246	0.08	14	6	4	2	9	3	N		500	1596	500	1596	500	1596	500	1667	496	2080	488	2346	482	2410	478	2368	478	2353	478	2353	478	2353	4
IH	1	MIXTURE	556	2177	914.406	914.386	914.446	0.06	1	1	6	1	2	4	N		538	2061	538	2061	538	2061	538	2061	555	2163	572	2292	580	2379	570	2405	570	2405	570	2405	570	2405	5
AH	0	MIXTURE	524	1567	914.733	914.696	914.806	0.11	*	0	0	0	5	0	N		465	1673	465	1673	465	1673	482	1602	531	1562	558	1493	547	1442	547	1439	558	1438	558	1438	558	1438	5
AH	0	OF	578	1465	914.829	914.806	914.876	0.07	*	3	2	2	0	0	N		574	1448	574	1448	574	1448	574	1448	578	1465	584	1506	589	1504	589	1451	589	1451	589	1451	589	1451	5
AY	1	LIKE	824	1496	915.084	915.046	915.206	0.16	47	1	6	1	7	0	N	s	680	1233	680	1233	737	1283	786	1379	816	1526	720	1680	629	1492	550	1533	484	1425	464	1545	464	1545	6
AE	1	YEAH	851	1920	915.703	915.6	915.91	0.31	3	0	0	0	9	0	N		677	1348	677	1348	772	1419	838	1882	852	1928	708	1685	691	1353	743	1947	685	1530	708	1917	708	1917	5
AE	1	YEAH	766	2649	916.167	916.07	916.36	0.29	3	0	0	0	9	0	N		729	2694	729	2694	761	2445	747	2800	808	2460	813	2405	773	2303	756	2145	726	2357	600	2508	600	2508	3
OW	1	GO	599	1775	916.526	916.49	916.67	0.18	63	0	0	0	6	0	N		585	1730	585	1730	593	1728	598	1755	603	1698	545	1541	496	1528	491	1469	422	1623	406	1750	406	1750	5
IH	0	TO	540	1742	916.807	916.79	916.84	0.05	1	0	0	0	3	0	N		549	1752	549	1752	549	1752	549	1752	542	1746	539	1746	528	1788	525	1803	525	1803	525	1803	525	1803	6
EY	1	CAMBRIDGE	707	2168	917.013	917	917.15	0.15	21	4	1	2	6	4	N		707	2168	707	2168	700	2167	653	2213	565	2321	497	2439	417	2515	382	2419	404	1972	409	1905	409	1905	5
IH	0	CAMBRIDGE	536	1789	917.377	917.32	917.49	0.17	1	2	5	2	8	0	N		542	1334	542	1334	549	1384	551	1597	535	1847	506	1718	469	2183	458	2204	407	1906	411	1752	411	1752	6
AY	1	LIKE	739	1462	917.685	917.67	917.82	0.15	47	1	6	1	7	0	N		621	1367	621	1367	667	1390	738	1473	696	1599	672	1658	659	1529	589	1712	549	1348	526	1366	526	1366	6
AA	1	NOT	765	1204	917.96	917.93	918.02	0.09	5	1	4	1	4	0	N		743	1317	743	1317	743	1317	751	1289	765	1197	760	1114	746	1087	747	1103	752	1110	752	1110	752	1110	6
OW	1	GO	655	1647	918.622	918.61	918.73	0.12	63	0	0	0	6	0	N		655	1647	655	1647	655	1647	670	1603	651	1599	596	1588	498	1621	448	1681	462	1690	462	1690	462	1690	5
EY	1	CAMBRIDGE	881	2212	918.913	918.89	918.98	0.09	21	4	1	2	6	4	N		859	2204	859	2204	859	2204	874	2210	875	2206	834	2200	707	2195	591	2178	565	2138	565	2138	565	2138	5
IH	0	CAMBRIDGE	552	2001	919.143	919.12	919.19	0.07	1	2	5	2	8	0	N		592	1938	592	1938	592	1938	592	1938	552	2001	524	2047	487	1958	456	1873	456	1873	456	1873	456	1873	4
EH	1	THEN	741	1832	919.517	919.49	919.57	0.08	2	4	4	2	3	0	N		695	1774	695	1774	695	1774	705	1784	741	1832	754	1860	745	1847	691	1818	676	1818	676	1818	676	1818	5
OW	1	DON'T	630	1765	919.767	919.76	919.82	0.06	62	4	4	2	3	3	N		630	1765	630	1765	630	1765	630	1765	614	1762	585	1725	556	1674	540	1646	540	1646	540	1646	540	1646	5
AE	1	ACTUALLY	825	1545	919.963	919.92	920.05	0.13	3	1	6	1	0	4	N		621	1506	621	1506	621	1506	770	1527	842	1559	876	1614	841	1596	854	1636	795	1647	795	1647	795	1647	6
AH	0	A	626	1290	920.417	920.4	920.45	0.05	*	0	0	0	0	0	N		650	1310	650	1310	650	1310	650	1310	637	1298	621	1276	652	1362	743	1492	743	1492	743	1492	743	1492	5
IH	1	CAREER	556	1800	920.657	920.63	920.71	0.08	14	6	4	2	7	0	N		556	1658	556	1658	556	1658	555	1682	556	1800	557	1916	551	2029	545	2095	545	2100	545	2100	545	2100	6
UW	1	DO	480	1965	922.379	922.372	922.452	0.08	73	0	0	0	3	0	N		480	1965	480	1965	480	1965	479	1953	469	1837	461	1754	457	1747	445	1796	438	1800	438	1800	438	1800	5
AA	1	LOTS	619	1121	922.529	922.512	922.562	0.05	5	1	4	1	7	3	N		624	1145	624	1145	624	1145	624	1145	622	1133	603	1082	570	1121	562	1134	562	1134	562	1134	562	1134	6
EH	0	EMBROIDERY	457	1795	922.769	922.742	922.822	0.08	2	4	1	2	0	5	N		448	1696	448	1696	448	1696	448	1712	457	1795	468	1814	455	1787	415	1751	406	1749	406	1749	406	1749	5
OY	1	EMBROIDERY	558	1211	923.079	923.032	923.172	0.14	61	1	4	2	8	2	N		561	1065	561	1065	561	1065	557	1132	558	1237	552	1452	533	1747	512	1963	509	2070	509	2069	509	2069	5
IY	0	EMBROIDERY	541	1875	923.382	923.352	923.442	0.09	12	0	0	0	7	0	N		505	1792	505	1792	505	1792	514	1819	542	1876	509	1882	467	1930	522	2033	531	2081	531	2081	531	2081	5
AH	1	OF	719	1683	928.99	928.96	929.05	0.09	6	3	2	2	0	0	N		697	1779	697	1779	697	1779	708	1776	719	1677	691	1590	645	1487	606	1464	599	1484	599	1484	599	1484	4
EH	0	EMBROIDERY	586	1618	929.127	929.08	929.22	0.14	2	4	1	2	0	5	N		604	1617	604	1617	605	1615	609	1594	575	1633	507	1711	483	1814	482	1838	420	1841	417	1849	417	1849	5
OY	1	EMBROIDERY	597	1231	929.437	929.39	929.53	0.14	61	1	4	2	8	2	N		598	1051	598	1051	599	1054	609	1137	595	1266	587	1457	529	1690	517	1949	521	1938	521	1934	521	1934	6
AH	0	EMBROIDERY	515	1613	929.587	929.57	929.62	0.05	6	6	4	2	3	1	N		516	1661	516	1661	516	1661	516	1661	515	1635	512	1604	516	1584	522	1581	522	1581	522	1581	522	1581	5
IY	0	EMBROIDERY	501	2176	929.77	929.72	929.87	0.15	12	0	0	0	7	0	N		508	2041	508	2041	507	2060	498	2166	501	2178	495	2231	422	2301	377	2305	389	2310	379	2311	379	2311	4
AH	1	BUT	620	1517	930.04	930.01	930.1	0.09	6	1	4	1	1	0	N		600	1477	600	1477	600	1477	606	1487	621	1520	624	1552	621	1579	631	1552	632	1514	632	1514	632	1514	6
AA	1	NOT	770	1283	930.921	930.891	930.981	0.09	5	1	4	1	4	0	N		724	1473	724	1473	724	1473	746	1429	771	1273	763	1191	736	1172	731	1160	725	1137	725	1137	725	1137	6
AH	0	AN	500	1605	931.228	931.211	931.261	0.05	*	4	4	2	0	0	N		485	1627	485	1627	485	1627	485	1627	493	1616	517	1560	511	1542	502	1545	502	1545	502	1545	502	1545	5
AH	0	OFFICIAL	501	1502	931.331	931.311	931.371	0.06	*	3	2	1	0	2	N		532	1510	532	1510	532	1510	532	1510	505	1502	435	1527	327	1631	321	1741	321	1741	321	1741	321	1741	5
AH	0	OFFICIAL	573	1611	931.638	931.621	931.671	0.05	*	5	4	2	5	0	N		609	1719	609	1719	609	1719	609	1719	591	1667	535	1367	534	1178	531	1142	531	1142	531	1142	531	1142	5
OW	1	JOB	608	1287	931.888	931.871	931.961	0.09	62	1	1	2	5	0	N		598	1340	598	1340	598	1340	608	1287	635	1176	622	1101	591	1014	606	998	612	999	612	999	612	999	6
EH	1	YES	696	1990	962.693	962.65	962.78	0.13	2	3	4	1	9	0	N		674	2064	674	2064	674	2064	686	2009	697	1982	761	1937	774	1906	808	1854	859	1781	859	1781	859	1781	6
AE	1	THAT	804	1541	963.577	963.55	963.63	0.08	3	1	4	1	3	0	N		744	1582	744	1582	744	1582	749	1576	804	1541	851	1529	844	1516	838	1463	837	1457	837	1457	837	1457	5
IY	0	BE	472	2192	963.933	963.91	963.98	0.07	12	0	0	0	1	0	N		474	2118	474	2118	474	2118	474	2118	472	2192	467	2221	458	2181	459	2111	459	2111	459	2111	459	2111	6
AY	1	QUITE	734	1493	964.182	964.14	964.24	0.1	47	1	4	1	9	0	N		654	1085	654	1085	654	1085	678	1129	712	1264	733	1433	721	1633	642	1835	560	2018	560	2018	560	2018	5
AH	0	A	571	1555	964.473	964.41	964.6	0.19	*	0	0	0	0	0	N		546	1576	546	1576	568	1557	574	1535	544	1550	544	1545	567	1583	568	1644	569	1581	533	1590	533	1590	5
AA	1	BOND	627	854	965.861	965.824	965.934	0.11	5	4	4	2	1	3	N		647	874	647	874	647	874	639	860	627	854	622	847	620	837	606	844	593	841	593	841	593	841	5
IH	1	PRETTY	614	2075	1000.739	1000.719	1000.779	0.06	1	1	4	1	8	1	N		607	2071	607	2071	607	2071	607	2071	612	2076	635	2057	654	2079	662	2102	662	2102	662	2102	662	2102	4
IY	0	PRETTY	588	2504	1000.829	1000.809	1000.869	0.06	12	0	0	0	3	0	N		631	2250	631	2250	631	2250	631	2250	591	2486	551	2534	516	2457	507	2309	507	2309	507	2309	507	2309	4
IY	0	REACTION	685	1995	1029.748	1029.731	1029.781	0.05	11	0	0	0	7	2	N		660	2025	660	2025	660	2025	660	2025	673	2011	731	1920	774	1860	781	1848	781	1848	781	1848	781	1848	5
AE	1	REACTION	875	1731	1029.808	1029.781	1029.861	0.08	3	1	6	1	0	4	N		858	1799	858	1799	858	1799	862	1792	875	1731	858	1698	826	1700	785	1732	781	1734	781	1734	781	1734	5
IH	1	IT	542	2063	1054.684	1054.624	1054.804	0.18	1	1	4	1	0	0	N		611	1955	611	1955	620	1976	599	2053	526	2082	523	2104	548	2069	547	1986	542	1930	540	1968	540	1968	5
AO	1	WAS	706	1192	1055.114	1054.974	1055.394	0.42	53	3	4	2	9	0	N		536	913	568	962	637	1042	700	1146	727	1219	713	1102	757	1103	735	1137	708	1276	610	1418	594	1430	5
IY	0	THE	468	2284	1055.841	1055.814	1055.894	0.08	12	0	0	0	3	0	N		451	2195	451	2195	451	2195	454	2213	468	2284	463	2065	463	1552	482	1370	486	1382	486	1382	486	1382	6
EH	2	EXPECTATION	673	2131	1055.917	1055.894	1055.964	0.07	2	1	6	1	0	5	N		650	2188	650	2188	650	2188	650	2188	673	2131	669	2119	656	2152	628	2175	628	2175	628	2175	628	2175	4
EH	0	EXPECTATION	652	1712	1056.147	1056.124	1056.194	0.07	2	1	6	1	1	5	N		625	1635	625	1635	625	1635	625	1635	652	1712	689	1850	686	1932	668	1914	668	1914	668	1914	668	1914	5
EY	1	EXPECTATION	694	2025	1056.357	1056.344	1056.464	0.12	21	3	5	1	3	1	N		694	2025	694	2025	694	2025	681	2079	630	2122	562	2214	469	2251	419	2231	420	2178	420	2178	420	2178	5
AH	0	EXPECTATION	491	2060	1056.604	1056.584	1056.644	0.06	*	4	4	2	5	0	N		633	2135	633	2135	633	2135	633	2135	560	2100	374	1888	376	1733	378	1621	378	1621	378	1621	378	1621	5
AO	1	WAS	726	1113	1056.804	1056.764	1056.884	0.12	53	3	4	2	9	0	N		701	1036	701	1036	701	1036	712	1053	728	1128	717	1185	704	1185	640	1209	576	1184	576	1184	576	1184	6
AH	0	THAT	559	1488	1057.301	1057.284	1057.334	0.05	*	1	4	1	3	0	N		565	1510	565	1510	565	1510	565	1510	563	1499	539	1448	520	1426	516	1423	516	1423	516	1423	516	1423	5
IY	1	WE	470	1961	1057.477	1057.454	1057.524	0.07	12	0	0	0	9	0	N		500	1697	500	1697	500	1697	500	1697	470	1961	420	2178	394	2203	386	2175	386	2175	386	2175	386	2175	5
OW	1	GO	575	1681	1057.755	1057.744	1057.804	0.06	63	0	0	0	6	0	N		575	1681	575	1681	575	1681	575	1681	581	1686	574	1690	548	1695	531	1700	531	1700	531	1700	531	1700	5
IH	0	CAMBRIDGE	465	1883	1058.381	1058.344	1058.454	0.11	1	2	5	2	8	0	N		493	1580	493	1580	493	1580	476	1685	466	1915	457	2021	441	1994	450	1958	454	1889	454	1889	454	1889	5
IH	1	IT	538	2218	1060.513	1060.47	1060.6	0.13	1	1	4	1	0	0	N		1205	2100	1205	2100	1205	2100	943	2199	511	2234	477	2324	468	2329	513	2290	528	2200	528	2200	528	2200	5
UW	0	W	654	1129	1061.123	1061.09	1061.19	0.1	72	0	0	0	9	0	N		654	1143	654	1143	654	1143	655	1124	654	1131	656	1154	650	1138	624	1105	619	1096	619	1096	619	1096	5
AY	1	LIKE	853	1612	1063.795	1063.771	1063.901	0.13	47	1	6	1	7	0	N	m	604	1367	604	1367	621	1382	810	1507	818	1412	738	1256	556	1559	466	1516	402	1416	393	1498	393	1498	6
IH	1	LITERALLY	550	2330	1064.301	1064.281	1064.341	0.06	1	1	4	1	7	2	N		545	2242	545	2242	545	2242	545	2242	550	2321	536	2401	505	2444	492	2457	492	2457	492	2457	492	2457	4
IY	0	LITERALLY	480	2394	1064.801	1064.711	1064.981	0.27	12	0	0	0	7	0	N		568	2132	568	2132	543	2167	513	2336	460	2451	454	2621	404	2700	426	2658	480	2558	652	2524	652	2524	4
EH	1	WHEN	633	1376	1065.138	1065.121	1065.171	0.05	2	4	4	2	9	0	N		630	1331	630	1331	630	1331	630	1331	632	1353	639	1453	656	1509	662	1518	662	1518	662	1518	662	1518	5
IY	1	WE	512	2016	1065.341	1065.311	1065.401	0.09	12	0	0	0	9	0	N		583	1682	583	1682	583	1682	570	1785	508	2027	478	2093	465	2085	450	1979	446	1896	446	1896	446	1896	5
AH	0	LITTLE	592	1747	1065.761	1065.721	1065.841	0.12	*	5	4	2	3	0	N		1196	1992	1196	1992	1196	1992	885	1820	595	1742	636	1412	585	1250	560	1159	542	1101	542	1101	542	1101	5
EY	1	THEY	589	1829	1066.162	1066.131	1066.251	0.12	22	0	0	0	3	0	N		569	1591	569	1591	569	1591	587	1768	582	1967	552	2104	532	2227	488	2358	414	2399	414	2399	414	2399	5
EY	1	SAY	677	1959	1066.704	1066.691	1066.811	0.12	22	0	0	0	3	0	N		677	1959	677	1959	677	1959	650	2013	572	2078	528	2166	517	2180	499	2162	473	2144	473	2144	473	2144	4
AY	1	LIKE	813	1495	1067.164	1067.141	1067.221	0.08	47	1	6	1	7	0	N		679	1289	679	1289	679	1289	730	1345	801	1408	812	1544	800	1670	783	1774	770	1828	770	1828	770	1828	5
EH	1	WHEN	594	1441	1067.431	1067.411	1067.471	0.06	2	4	4	2	9	0	N		587	1286	587	1286	587	1286	587	1286	593	1422	599	1625	590	1801	575	1883	575	1883	575	1883	575	1883	5
UW	1	YOU	407	1797	1067.648	1067.631	1067.681	0.05	72	0	0	0	9	0	N		405	1863	405	1863	405	1863	405	1863	406	1830	404	1693	386	1642	380	1647	380	1647	380	1647	380	1647	5
OW	1	GO	518	1690	1067.768	1067.761	1067.881	0.12	63	0	0	0	6	0	N		518	1690	518	1690	518	1690	512	1698	491	1705	481	1719	480	1693	471	1671	431	1712	431	1712	431	1712	5
EY	1	CAMBRIDGE	639	2178	1068.153	1068.141	1068.221	0.08	21	4	1	2	6	4	N		639	2178	639	2178	639	2178	638	2182	590	2240	530	2003	503	1622	494	1740	490	1651	490	1651	490	1651	6
IH	0	CAMBRIDGE	513	2051	1068.461	1068.411	1068.561	0.15	1	2	5	2	8	0	N		600	1631	600	1631	599	1652	560	1903	495	2075	469	2143	461	1959	527	1749	460	1745	470	1754	470	1754	5
AH	1	BECAUSE	725	1401	1069.993	1069.936	1070.106	0.17	6	3	4	2	6	0	N		733	1442	733	1442	736	1375	733	1388	719	1420	646	1450	566	1423	543	1424	519	1426	506	1417	506	1417	5
AY	1	MY	800	1529	1071.029	1071.007	1071.057	0.05	41	0	0	0	2	0	N	s	392	1144	392	1144	392	1144	392	1144	553	1166	740	1337	799	1574	789	1733	789	1733	789	1733	789	1733	6
