"sex_corp","measurement.no","preSeg","folMan","folPlace","dur","id","word","fit","se.fit"
"Male.CoRP-SE",57.1428571428571,"nasal_apical","none","none",0.129267647058824,"017_FY","KNOW",605.468169057117,11.3458373862471
"Female.DECTE-NE",57.1428571428571,"nasal_apical","none","none",0.129267647058824,"017_FY","KNOW",583.417952711699,11.6251788826973
"Male.DECTE-NE",57.1428571428571,"nasal_apical","none","none",0.129267647058824,"017_FY","KNOW",595.820348396082,14.2112589482427
"Female.CoRP-NE",59.1836734693878,"nasal_apical","none","none",0.129267647058824,"017_FY","KNOW",571.158612146771,4.61706718167095
"Male.CoRP-NE",59.1836734693878,"nasal_apical","none","none",0.129267647058824,"017_FY","KNOW",578.650873482574,10.1726220464498
"Female.CoRP-SE",59.1836734693878,"nasal_apical","none","none",0.129267647058824,"017_FY","KNOW",578.159730554493,10.9926122287918
"Male.CoRP-SE",59.1836734693878,"nasal_apical","none","none",0.129267647058824,"017_FY","KNOW",601.420016781836,11.7099786308836
"Female.DECTE-NE",59.1836734693878,"nasal_apical","none","none",0.129267647058824,"017_FY","KNOW",581.040136178536,11.9687371101679
"Male.DECTE-NE",59.1836734693878,"nasal_apical","none","none",0.129267647058824,"017_FY","KNOW",594.570417654378,14.5697498550453
"Female.CoRP-NE",61.2244897959184,"nasal_apical","none","none",0.129267647058824,"017_FY","KNOW",567.848905133876,4.91121547180673
"Male.CoRP-NE",61.2244897959184,"nasal_apical","none","none",0.129267647058824,"017_FY","KNOW",574.498068455337,10.5355529943879
"Female.CoRP-SE",61.2244897959184,"nasal_apical","none","none",0.129267647058824,"017_FY","KNOW",572.520769356418,11.3464791609916
"Male.CoRP-SE",61.2244897959184,"nasal_apical","none","none",0.129267647058824,"017_FY","KNOW",597.499691762402,12.105532331096
"Female.DECTE-NE",61.2244897959184,"nasal_apical","none","none",0.129267647058824,"017_FY","KNOW",578.595785218916,12.3378248757923
"Male.DECTE-NE",61.2244897959184,"nasal_apical","none","none",0.129267647058824,"017_FY","KNOW",593.249723494401,14.9505411041666
"Female.CoRP-NE",63.265306122449,"nasal_apical","none","none",0.129267647058824,"017_FY","KNOW",564.702275887821,5.23739476061715
"Male.CoRP-NE",63.265306122449,"nasal_apical","none","none",0.129267647058824,"017_FY","KNOW",570.50836992465,10.9271193906542
"Female.CoRP-SE",63.265306122449,"nasal_apical","none","none",0.129267647058824,"017_FY","KNOW",567.14663020158,11.7271071879296
"Male.CoRP-SE",63.265306122449,"nasal_apical","none","none",0.129267647058824,"017_FY","KNOW",593.742430067021,12.5305491186783
"Female.DECTE-NE",63.265306122449,"nasal_apical","none","none",0.129267647058824,"017_FY","KNOW",576.122126654374,12.7329580780191
"Male.DECTE-NE",63.265306122449,"nasal_apical","none","none",0.129267647058824,"017_FY","KNOW",591.897372133451,15.3557688958019
"Female.CoRP-NE",65.3061224489796,"nasal_apical","none","none",0.129267647058824,"017_FY","KNOW",561.742308444129,5.59479337381757
"Male.CoRP-NE",65.3061224489796,"nasal_apical","none","none",0.129267647058824,"017_FY","KNOW",566.705361617592,11.3467200624076
"Female.CoRP-SE",65.3061224489796,"nasal_apical","none","none",0.129267647058824,"017_FY","KNOW",562.074787426432,12.1371954424671
"Male.CoRP-SE",65.3061224489796,"nasal_apical","none","none",0.129267647058824,"017_FY","KNOW",590.171822026541,12.9842021565683
"Female.DECTE-NE",65.3061224489796,"nasal_apical","none","none",0.129267647058824,"017_FY","KNOW",573.651864027371,13.1585173323629
"Male.DECTE-NE",65.3061224489796,"nasal_apical","none","none",0.129267647058824,"017_FY","KNOW",590.5469111649,15.7944907037125
"Female.CoRP-NE",67.3469387755102,"nasal_apical","none","none",0.129267647058824,"017_FY","KNOW",558.992302601447,5.97657623956965
"Male.CoRP-NE",67.3469387755102,"nasal_apical","none","none",0.129267647058824,"017_FY","KNOW",563.112343011915,11.7907360121737
"Female.CoRP-SE",67.3469387755102,"nasal_apical","none","none",0.129267647058824,"017_FY","KNOW",557.342360952535,12.5740879467346
"Male.CoRP-SE",67.3469387755102,"nasal_apical","none","none",0.129267647058824,"017_FY","KNOW",586.811173695862,13.4630487584428
"Female.DECTE-NE",67.3469387755102,"nasal_apical","none","none",0.129267647058824,"017_FY","KNOW",571.217599818776,13.6123197377377
"Male.DECTE-NE",67.3469387755102,"nasal_apical","none","none",0.129267647058824,"017_FY","KNOW",589.231760487866,16.2656489618644
"Female.CoRP-NE",69.3877551020408,"nasal_apical","none","none",0.129267647058824,"017_FY","KNOW",556.476475730099,6.37259615644396
"Male.CoRP-NE",69.3877551020408,"nasal_apical","none","none",0.129267647058824,"017_FY","KNOW",559.75353115705,12.2535130836817
"Female.CoRP-SE",69.3877551020408,"nasal_apical","none","none",0.129267647058824,"017_FY","KNOW",552.987388273128,13.0306810840276
"Male.CoRP-SE",69.3877551020408,"nasal_apical","none","none",0.129267647058824,"017_FY","KNOW",583.684708701562,13.9618632922385
"Female.DECTE-NE",69.3877551020408,"nasal_apical","none","none",0.129267647058824,"017_FY","KNOW",568.852854081141,14.0863815923331
"Male.DECTE-NE",69.3877551020408,"nasal_apical","none","none",0.129267647058824,"017_FY","KNOW",587.986257573146,16.758327797539
"Female.CoRP-NE",71.4285714285714,"nasal_apical","none","none",0.129267647058824,"017_FY","KNOW",554.219552929985,6.7754579686346
