"age_sex_corp","measurement.no","preSeg","folMan","folPlace","dur","id","word","fit","se.fit"
"Young.Female.CoRP-SE",95.9183673469388,"nasal_apical","none","none",0.129267647058824,"017_FY","KNOW",1332.20315161763,130.309853908955
"Old.Male.CoRP-SE",95.9183673469388,"nasal_apical","none","none",0.129267647058824,"017_FY","KNOW",1410.07744310314,130.514443912414
"Young.Male.CoRP-SE",95.9183673469388,"nasal_apical","none","none",0.129267647058824,"017_FY","KNOW",1429.22145063204,169.103979383767
"Old.Female.DECTE-NE",95.9183673469388,"nasal_apical","none","none",0.129267647058824,"017_FY","KNOW",830.45741964713,115.118789277476
"Old.Male.DECTE-NE",95.9183673469388,"nasal_apical","none","none",0.129267647058824,"017_FY","KNOW",951.150856714147,169.938469391351
"Young.Male.DECTE-NE",95.9183673469388,"nasal_apical","none","none",0.129267647058824,"017_FY","KNOW",1220.98115913822,171.463007379309
"Old.Female.CoRP-NE",97.9591836734694,"nasal_apical","none","none",0.129267647058824,"017_FY","KNOW",1163.99349567055,133.641129583514
"Young.Female.CoRP-NE",97.9591836734694,"nasal_apical","none","none",0.129267647058824,"017_FY","KNOW",1211.88454271271,33.146179515055
"Old.Male.CoRP-NE",97.9591836734694,"nasal_apical","none","none",0.129267647058824,"017_FY","KNOW",1315.82645351374,172.640600154088
"Young.Male.CoRP-NE",97.9591836734694,"nasal_apical","none","none",0.129267647058824,"017_FY","KNOW",1272.27759640392,109.037022816036
"Old.Female.CoRP-SE",97.9591836734694,"nasal_apical","none","none",0.129267647058824,"017_FY","KNOW",1218.13631610229,133.628050140918
"Young.Female.CoRP-SE",97.9591836734694,"nasal_apical","none","none",0.129267647058824,"017_FY","KNOW",1331.94405451655,133.629568432782
"Old.Male.CoRP-SE",97.9591836734694,"nasal_apical","none","none",0.129267647058824,"017_FY","KNOW",1410.50374194912,133.841809940553
"Young.Male.CoRP-SE",97.9591836734694,"nasal_apical","none","none",0.129267647058824,"017_FY","KNOW",1430.62246724662,173.304458818388
"Old.Female.DECTE-NE",97.9591836734694,"nasal_apical","none","none",0.129267647058824,"017_FY","KNOW",831.221695505164,118.198649096229
"Old.Male.DECTE-NE",97.9591836734694,"nasal_apical","none","none",0.129267647058824,"017_FY","KNOW",952.861854065628,174.246864960349
"Young.Male.DECTE-NE",97.9591836734694,"nasal_apical","none","none",0.129267647058824,"017_FY","KNOW",1217.46519358205,176.14320266688
"Old.Female.CoRP-NE",100,"nasal_apical","none","none",0.129267647058824,"017_FY","KNOW",1161.11973793145,137.02740357249
"Young.Female.CoRP-NE",100,"nasal_apical","none","none",0.129267647058824,"017_FY","KNOW",1210.10540541896,34.8320802133995
"Old.Male.CoRP-NE",100,"nasal_apical","none","none",0.129267647058824,"017_FY","KNOW",1316.55596955173,176.878844644468
"Young.Male.CoRP-NE",100,"nasal_apical","none","none",0.129267647058824,"017_FY","KNOW",1270.67384824773,111.908646308367
"Old.Female.CoRP-SE",100,"nasal_apical","none","none",0.129267647058824,"017_FY","KNOW",1215.32239483924,137.014115378235
"Young.Female.CoRP-SE",100,"nasal_apical","none","none",0.129267647058824,"017_FY","KNOW",1331.60878267959,137.015871990861
"Old.Male.CoRP-SE",100,"nasal_apical","none","none",0.129267647058824,"017_FY","KNOW",1410.85386534691,137.235826625195
"Young.Male.CoRP-SE",100,"nasal_apical","none","none",0.129267647058824,"017_FY","KNOW",1431.9472975464,177.565109672088
"Old.Female.DECTE-NE",100,"nasal_apical","none","none",0.129267647058824,"017_FY","KNOW",831.87041844802,121.378759635459
"Old.Male.DECTE-NE",100,"nasal_apical","none","none",0.129267647058824,"017_FY","KNOW",954.496497867372,178.630674134652
"Young.Male.DECTE-NE",100,"nasal_apical","none","none",0.129267647058824,"017_FY","KNOW",1213.86992490866,181.000192395881
