"lexSet_ord","ageGroup","sex","measurement.no","preSeg","dur","id","word","fit","se.fit"
"hole","Old","Female",71.4285714285714,"none",0.138951289398281,"019_FO","OLDER",929.604891931092,32.4746958374055
"holey","Old","Female",71.4285714285714,"none",0.138951289398281,"019_FO","OLDER",1193.56545964077,44.1383429379796
"holy","Old","Female",71.4285714285714,"none",0.138951289398281,"019_FO","OLDER",1450.11607351743,53.645701395782
"hole","Old","Female",73.469387755102,"none",0.138951289398281,"019_FO","OLDER",928.175908693338,33.8920810292143
"holey","Old","Female",73.469387755102,"none",0.138951289398281,"019_FO","OLDER",1194.94211322284,46.0555285586473
"holy","Old","Female",73.469387755102,"none",0.138951289398281,"019_FO","OLDER",1450.90974436765,55.6375185229353
"hole","Old","Female",75.5102040816327,"none",0.138951289398281,"019_FO","OLDER",927.048073171052,35.3753631063748
"holey","Old","Female",75.5102040816327,"none",0.138951289398281,"019_FO","OLDER",1196.61991862269,48.0509954095496
"holy","Old","Female",75.5102040816327,"none",0.138951289398281,"019_FO","OLDER",1451.86833560069,57.721225078233
"hole","Old","Female",77.5510204081633,"none",0.138951289398281,"019_FO","OLDER",926.09392886416,36.9173298063048
"holey","Old","Female",77.5510204081633,"none",0.138951289398281,"019_FO","OLDER",1198.47141802409,50.1159521210498
"holy","Old","Female",77.5510204081633,"none",0.138951289398281,"019_FO","OLDER",1452.87777291718,59.8899598810128
"hole","Old","Female",79.5918367346939,"none",0.138951289398281,"019_FO","OLDER",925.192216907855,38.4937921566117
"holey","Old","Female",79.5918367346939,"none",0.138951289398281,"019_FO","OLDER",1200.3753512461,52.2295373231352
"holy","Old","Female",79.5918367346939,"none",0.138951289398281,"019_FO","OLDER",1453.83017965302,62.1242797629507
"hole","Old","Female",81.6326530612245,"none",0.138951289398281,"019_FO","OLDER",924.230082979203,40.0846271354618
"holey","Old","Female",81.6326530612245,"none",0.138951289398281,"019_FO","OLDER",1202.21886272903,54.3742540383283
"holy","Old","Female",81.6326530612245,"none",0.138951289398281,"019_FO","OLDER",1454.62605834366,64.407488904357
"hole","Old","Female",83.6734693877551,"none",0.138951289398281,"019_FO","OLDER",923.151522056374,41.7113220404897
"holey","Old","Female",83.6734693877551,"none",0.138951289398281,"019_FO","OLDER",1203.94594680138,56.5636235141127
"holy","Old","Female",83.6734693877551,"none",0.138951289398281,"019_FO","OLDER",1455.22257352997,66.7535747253924
