"lexSet_ord","age_sex","measurement.no","preSeg","dur","id","word","fit","se.fit"
"hope","Young.Female",63.265306122449,"none",0.120253986332574,"019_FO","KNOW",1618.45934942546,43.3834134483953
"hole","Young.Female",63.265306122449,"none",0.120253986332574,"019_FO","KNOW",967.681706755208,49.4673602408958
"hope","Old.Male",63.265306122449,"none",0.120253986332574,"019_FO","KNOW",1645.08683336669,43.5351029928249
"hole","Old.Male",63.265306122449,"none",0.120253986332574,"019_FO","KNOW",994.309190696442,49.5742704052072
"hope","Young.Male",63.265306122449,"none",0.120253986332574,"019_FO","KNOW",1637.41055683401,53.1498948405182
"hole","Young.Male",63.265306122449,"none",0.120253986332574,"019_FO","KNOW",986.632914163757,57.9477025409705
"hope","Old.Female",65.3061224489796,"none",0.120253986332574,"019_FO","KNOW",1544.99637980217,18.0337989024476
"hole","Old.Female",65.3061224489796,"none",0.120253986332574,"019_FO","KNOW",891.141470109809,30.3072683129998
"hope","Young.Female",65.3061224489796,"none",0.120253986332574,"019_FO","KNOW",1619.3537818056,44.8787341915521
"hole","Young.Female",65.3061224489796,"none",0.120253986332574,"019_FO","KNOW",965.498872113242,51.0384333182831
"hope","Old.Male",65.3061224489796,"none",0.120253986332574,"019_FO","KNOW",1645.88478030053,45.0339746248719
"hole","Old.Male",65.3061224489796,"none",0.120253986332574,"019_FO","KNOW",992.029870608175,51.1479615223939
"hope","Young.Male",65.3061224489796,"none",0.120253986332574,"019_FO","KNOW",1642.04990054278,54.8305604832103
"hole","Young.Male",65.3061224489796,"none",0.120253986332574,"019_FO","KNOW",988.19499085042,59.714992226954
"hope","Old.Female",67.3469387755102,"none",0.120253986332574,"019_FO","KNOW",1543.74104932516,18.9851225585659
"hole","Old.Female",67.3469387755102,"none",0.120253986332574,"019_FO","KNOW",887.586279179811,31.3418498430932
"hope","Young.Female",67.3469387755102,"none",0.120253986332574,"019_FO","KNOW",1620.29054679066,46.4202260516853
"hole","Young.Female",67.3469387755102,"none",0.120253986332574,"019_FO","KNOW",964.135776645305,52.6691137891301
"hope","Old.Male",67.3469387755102,"none",0.120253986332574,"019_FO","KNOW",1646.7250550813,46.5797315350541
"hole","Old.Male",67.3469387755102,"none",0.120253986332574,"019_FO","KNOW",990.570284935949,52.7817592000246
"hope","Young.Male",67.3469387755102,"none",0.120253986332574,"019_FO","KNOW",1646.69186846997,56.5652129062781
"hole","Young.Male",67.3469387755102,"none",0.120253986332574,"019_FO","KNOW",990.537098324614,61.5476087270893
"hope","Old.Female",69.3877551020408,"none",0.120253986332574,"019_FO","KNOW",1542.52098885666,19.9795183310941
"hole","Old.Female",69.3877551020408,"none",0.120253986332574,"019_FO","KNOW",884.759905975545,32.4134636113509
"hope","Young.Female",69.3877551020408,"none",0.120253986332574,"019_FO","KNOW",1621.26258263539,48.0028640904813
"hole","Young.Female",69.3877551020408,"none",0.120253986332574,"019_FO","KNOW",963.501499754281,54.3400540605229
"hope","Old.Male",69.3877551020408,"none",0.120253986332574,"019_FO","KNOW",1647.60059567285,48.1672762229426
"hole","Old.Male",69.3877551020408,"none",0.120253986332574,"019_FO","KNOW",989.839512791742,54.4562941870076
"hope","Young.Male",69.3877551020408,"none",0.120253986332574,"019_FO","KNOW",1651.27364252887,58.3428996986734
"hole","Young.Male",69.3877551020408,"none",0.120253986332574,"019_FO","KNOW",993.512559647755,63.42312204058
"hope","Old.Female",71.4285714285714,"none",0.120253986332574,"019_FO","KNOW",1541.32913615018,21.0090283809409
"hole","Old.Female",71.4285714285714,"none",0.120253986332574,"019_FO","KNOW",882.569940637272,33.4889750839772
"hope","Young.Female",71.4285714285714,"none",0.120253986332574,"019_FO","KNOW",1622.26282674575,49.6219359579535
"hole","Young.Female",71.4285714285714,"none",0.120253986332574,"019_FO","KNOW",963.503631232838,56.0299709892019
"hope","Old.Male",71.4285714285714,"none",0.120253986332574,"019_FO","KNOW",1648.50433922634,49.7918294213823
"hole","Old.Male",71.4285714285714,"none",0.120253986332574,"019_FO","KNOW",989.74514371343,56.1502699846246
"hope","Young.Male",71.4285714285714,"none",0.120253986332574,"019_FO","KNOW",1655.73442196041,60.1518749563319
"hole","Young.Male",71.4285714285714,"none",0.120253986332574,"019_FO","KNOW",996.975226447503,65.3165331957053
"hope","Old.Female",73.469387755102,"none",0.120253986332574,"019_FO","KNOW",1540.15842900348,22.0667594202456
"hole","Old.Female",73.469387755102,"none",0.120253986332574,"019_FO","KNOW",880.908603949622,34.5843789258433
"hope","Young.Female",73.469387755102,"none",0.120253986332574,"019_FO","KNOW",1623.28421660968,51.273143601768
"hole","Young.Female",73.469387755102,"none",0.120253986332574,"019_FO","KNOW",964.034391555829,57.7469983681142
"hope","Old.Male",73.469387755102,"none",0.120253986332574,"019_FO","KNOW",1649.42922334775,51.4490315904466
"hole","Old.Male",73.469387755102,"none",0.120253986332574,"019_FO","KNOW",990.179398293897,57.871749005017
"hope","Young.Male",73.469387755102,"none",0.120253986332574,"019_FO","KNOW",1660.03424096462,61.9928310428727
"hole","Young.Male",73.469387755102,"none",0.120253986332574,"019_FO","KNOW",1000.78441591077,67.2383285072694
"hope","Old.Female",75.5102040816327,"none",0.120253986332574,"019_FO","KNOW",1539.00182180567,23.1470868691807
"hole","Old.Female",75.5102040816327,"none",0.120253986332574,"019_FO","KNOW",879.659066167435,35.7291774787561
"hope","Young.Female",75.5102040816327,"none",0.120253986332574,"019_FO","KNOW",1624.31970632887,52.9527186849143
"hole","Young.Female",75.5102040816327,"none",0.120253986332574,"019_FO","KNOW",964.97695069063,59.5076014347381
"hope","Old.Male",75.5102040816327,"none",0.120253986332574,"019_FO","KNOW",1650.36820247673,53.1350577187723
"hole","Old.Male",75.5102040816327,"none",0.120253986332574,"019_FO","KNOW",991.025446838494,59.6371109766763
"hope","Young.Male",75.5102040816327,"none",0.120253986332574,"019_FO","KNOW",1664.14544181477,63.8707363607273
"hole","Young.Male",75.5102040816327,"none",0.120253986332574,"019_FO","KNOW",1004.80268617653,69.2093947063696
"hope","Old.Female",77.5510204081633,"none",0.120253986332574,"019_FO","KNOW",1537.85426805022,24.2464269233864
"hole","Old.Female",77.5510204081633,"none",0.120253986332574,"019_FO","KNOW",878.706379458719,36.9212994669574
"hope","Young.Female",77.5510204081633,"none",0.120253986332574,"019_FO","KNOW",1625.36424910958,54.6578009970517
"hole","Young.Female",77.5510204081633,"none",0.120253986332574,"019_FO","KNOW",966.216360518074,61.3095499993105
"hope","Old.Male",77.5510204081633,"none",0.120253986332574,"019_FO","KNOW",1651.31623016037,54.8469960802913
"hole","Old.Male",77.5510204081633,"none",0.120253986332574,"019_FO","KNOW",992.168341568866,61.4440856139681
"hope","Young.Male",77.5510204081633,"none",0.120253986332574,"019_FO","KNOW",1668.04252475391,65.7843151610188
"hole","Young.Male",77.5510204081633,"none",0.120253986332574,"019_FO","KNOW",1008.89463616241,71.2284446022268
"hope","Old.Female",79.5918367346939,"none",0.120253986332574,"019_FO","KNOW",1536.71460378674,25.3636785397825
"hole","Old.Female",79.5918367346939,"none",0.120253986332574,"019_FO","KNOW",877.939478547657,38.1295812176247
"hope","Young.Female",79.5918367346939,"none",0.120253986332574,"019_FO","KNOW",1626.41668071426,56.3866961812151
"hole","Young.Female",79.5918367346939,"none",0.120253986332574,"019_FO","KNOW",967.641555475169,63.1331609294372
"hope","Old.Male",79.5918367346939,"none",0.120253986332574,"019_FO","KNOW",1652.27214250193,56.5831070165025
"hole","Old.Male",79.5918367346939,"none",0.120253986332574,"019_FO","KNOW",993.497017262839,63.2729958442622
"hope","Young.Male",79.5918367346939,"none",0.120253986332574,"019_FO","KNOW",1671.70387258129,67.7267445542376
"hole","Young.Male",79.5918367346939,"none",0.120253986332574,"019_FO","KNOW",1012.9287473422,73.2733554583562
"hope","Old.Female",81.6326530612245,"none",0.120253986332574,"019_FO","KNOW",1535.58211122569,26.4987096867904
"hole","Old.Female",81.6326530612245,"none",0.120253986332574,"019_FO","KNOW",877.253244774875,39.3238937033918
"hope","Young.Female",81.6326530612245,"none",0.120253986332574,"019_FO","KNOW",1627.47628309008,58.1382543720429
"hole","Young.Female",81.6326530612245,"none",0.120253986332574,"019_FO","KNOW",969.147416639267,64.9592702258315
"hope","Old.Male",81.6326530612245,"none",0.120253986332574,"019_FO","KNOW",1653.23522180561,58.3422000078117
"hole","Old.Male",81.6326530612245,"none",0.120253986332574,"019_FO","KNOW",994.906355354801,65.1046887293863
"hope","Young.Male",81.6326530612245,"none",0.120253986332574,"019_FO","KNOW",1675.11197958835,69.6922482802022
"hole","Young.Male",81.6326530612245,"none",0.120253986332574,"019_FO","KNOW",1016.78311313754,75.3227619510791
"hope","Old.Female",83.6734693877551,"none",0.120253986332574,"019_FO","KNOW",1534.45607316748,27.6518207869735
"hole","Old.Female",83.6734693877551,"none",0.120253986332574,"019_FO","KNOW",876.583211875708,40.5270009356933
"hope","Young.Female",83.6734693877551,"none",0.120253986332574,"019_FO","KNOW",1628.54233895088,59.9116386984785
"hole","Young.Female",83.6734693877551,"none",0.120253986332574,"019_FO","KNOW",970.6694776591,66.8007330902022
"hope","Old.Male",83.6734693877551,"none",0.120253986332574,"019_FO","KNOW",1654.20475126215,60.1234019296851
"hole","Old.Male",83.6734693877551,"none",0.120253986332574,"019_FO","KNOW",996.331889970371,66.9519639956905
"hope","Young.Male",83.6734693877551,"none",0.120253986332574,"019_FO","KNOW",1678.2764297463,71.6889996126516
"hole","Young.Male",83.6734693877551,"none",0.120253986332574,"019_FO","KNOW",1020.40356845453,77.3944587561393
"hope","Old.Female",85.7142857142857,"none",0.120253986332574,"019_FO","KNOW",1533.3357724696,28.8234544420206
"hole","Old.Female",85.7142857142857,"none",0.120253986332574,"019_FO","KNOW",875.883133901742,41.7715714862415
"hope","Young.Female",85.7142857142857,"none",0.120253986332574,"019_FO","KNOW",1629.61413114669,61.7061889117282
"hole","Young.Female",85.7142857142857,"none",0.120253986332574,"019_FO","KNOW",972.16149257883,68.6766427612919
"hope","Old.Male",85.7142857142857,"none",0.120253986332574,"019_FO","KNOW",1655.18001425218,61.9260204720203
"hole","Old.Male",85.7142857142857,"none",0.120253986332574,"019_FO","KNOW",997.727375684325,68.833847333213
"hope","Young.Male",85.7142857142857,"none",0.120253986332574,"019_FO","KNOW",1681.2189484936,73.7287758067651
"hole","Young.Male",85.7142857142857,"none",0.120253986332574,"019_FO","KNOW",1023.76630992574,79.5144445537014
"hope","Old.Female",87.7551020408163,"none",0.120253986332574,"019_FO","KNOW",1532.22049148171,30.0139906954415
"hole","Old.Female",87.7551020408163,"none",0.120253986332574,"019_FO","KNOW",875.106850341384,43.0591097476178
"hope","Young.Female",87.7551020408163,"none",0.120253986332574,"019_FO","KNOW",1630.69094202015,63.5213163617155
"hole","Young.Female",87.7551020408163,"none",0.120253986332574,"019_FO","KNOW",973.577300879817,70.5873643566661
"hope","Old.Male",87.7551020408163,"none",0.120253986332574,"019_FO","KNOW",1656.16029364922,63.7494388802567
"hole","Old.Male",87.7551020408163,"none",0.120253986332574,"019_FO","KNOW",999.046652508885,70.7506805677904
"hope","Young.Male",87.7551020408163,"none",0.120253986332574,"019_FO","KNOW",1683.96131803171,75.8170153722074
"hole","Young.Male",87.7551020408163,"none",0.120253986332574,"019_FO","KNOW",1026.84767689138,81.6868034416019
"hope","Old.Female",89.7959183673469,"none",0.120253986332574,"019_FO","KNOW",1531.10951247693,31.2236081467344
"hole","Old.Female",89.7959183673469,"none",0.120253986332574,"019_FO","KNOW",874.208200606471,44.3627716915046
"hope","Young.Female",89.7959183673469,"none",0.120253986332574,"019_FO","KNOW",1631.77205383731,65.3564251731362
"hole","Young.Female",89.7959183673469,"none",0.120253986332574,"019_FO","KNOW",974.870741966848,72.5160097391851
"hope","Old.Male",89.7959183673469,"none",0.120253986332574,"019_FO","KNOW",1657.14487225017,65.593036935373
"hole","Old.Male",89.7959183673469,"none",0.120253986332574,"019_FO","KNOW",1000.2435603797,72.6855951224145
"hope","Young.Male",89.7959183673469,"none",0.120253986332574,"019_FO","KNOW",1686.52532048551,77.9531767119497
"hole","Young.Male",89.7959183673469,"none",0.120253986332574,"019_FO","KNOW",1029.62400861505,83.8953094551057
"hope","Old.Female",91.8367346938776,"none",0.120253986332574,"019_FO","KNOW",1530.00211783692,32.4521967509046
"hole","Old.Female",91.8367346938776,"none",0.120253986332574,"019_FO","KNOW",873.150925855574,45.6610237593176
"hope","Young.Female",91.8367346938776,"none",0.120253986332574,"019_FO","KNOW",1632.85674899962,67.2108556119281
"hole","Young.Female",91.8367346938776,"none",0.120253986332574,"019_FO","KNOW",976.005557018265,74.4488239416173
"hope","Old.Male",91.8367346938776,"none",0.120253986332574,"019_FO","KNOW",1658.1330329515,67.4561341484015
"hole","Old.Male",91.8367346938776,"none",0.120253986332574,"019_FO","KNOW",1001.28184097015,74.6248522679076
"hope","Young.Male",91.8367346938776,"none",0.120253986332574,"019_FO","KNOW",1688.93392010883,80.1380568964891
"hole","Young.Male",91.8367346938776,"none",0.120253986332574,"019_FO","KNOW",1032.08272812749,86.1276000648514
"hope","Old.Female",93.8775510204082,"none",0.120253986332574,"019_FO","KNOW",1528.89759053055,33.6993104739048
"hole","Old.Female",93.8775510204082,"none",0.120253986332574,"019_FO","KNOW",871.952323608517,46.9948644387878
"hope","Young.Female",93.8775510204082,"none",0.120253986332574,"019_FO","KNOW",1633.94431064077,69.0838458499057
"hole","Young.Female",93.8775510204082,"none",0.120253986332574,"019_FO","KNOW",976.999043718741,76.410422763598
"hope","Old.Male",93.8775510204082,"none",0.120253986332574,"019_FO","KNOW",1659.12405918809,69.3379513736882
"hole","Old.Male",93.8775510204082,"none",0.120253986332574,"019_FO","KNOW",1002.17879226606,76.592996151961
"hope","Young.Male",93.8775510204082,"none",0.120253986332574,"019_FO","KNOW",1691.21647502972,82.3863108055208
"hole","Young.Male",93.8775510204082,"none",0.120253986332574,"019_FO","KNOW",1034.27120810769,88.4169370776186
"hope","Old.Female",95.9183673469388,"none",0.120253986332574,"019_FO","KNOW",1527.79521372429,34.9641488164395
"hole","Old.Female",95.9183673469388,"none",0.120253986332574,"019_FO","KNOW",870.64771555236,48.4338511766175
"hope","Young.Female",95.9183673469388,"none",0.120253986332574,"019_FO","KNOW",1635.03402214093,70.9745079329619
"hole","Young.Female",95.9183673469388,"none",0.120253986332574,"019_FO","KNOW",977.886523969,78.4433895422399
"hope","Old.Male",95.9183673469388,"none",0.120253986332574,"019_FO","KNOW",1660.11723457603,71.2375864990979
"hole","Old.Male",95.9183673469388,"none",0.120253986332574,"019_FO","KNOW",1002.96973640411,78.6324947396004
"hope","Young.Male",95.9183673469388,"none",0.120253986332574,"019_FO","KNOW",1693.40449520759,84.7169808245565
"hole","Young.Male",95.9183673469388,"none",0.120253986332574,"019_FO","KNOW",1036.25699703566,90.8167071915813
"hope","Old.Female",97.9591836734694,"none",0.120253986332574,"019_FO","KNOW",1526.69427058477,36.2455616034978
"hole","Old.Female",97.9591836734694,"none",0.120253986332574,"019_FO","KNOW",869.272436956801,50.0351066426801
"hope","Young.Female",97.9591836734694,"none",0.120253986332574,"019_FO","KNOW",1636.12516688042,72.8818162147802
"hole","Young.Female",97.9591836734694,"none",0.120253986332574,"019_FO","KNOW",978.703333252448,80.5834103317505
"hope","Old.Male",97.9591836734694,"none",0.120253986332574,"019_FO","KNOW",1661.11184273154,73.1540025945926
"hole","Old.Male",97.9591836734694,"none",0.120253986332574,"019_FO","KNOW",1003.69000910357,80.7789338873439
"hope","Young.Male",97.9591836734694,"none",0.120253986332574,"019_FO","KNOW",1695.52949222346,87.1435415896499
"hole","Young.Male",97.9591836734694,"none",0.120253986332574,"019_FO","KNOW",1038.10765859549,93.3701949665533
"hope","Old.Female",100,"none",0.120253986332574,"019_FO","KNOW",1525.59404427862,37.5420717055237
"hole","Old.Female",100,"none",0.120253986332574,"019_FO","KNOW",867.861823091542,51.8241150124427
"hope","Young.Female",100,"none",0.120253986332574,"019_FO","KNOW",1637.21702823957,74.8046063013132
"hole","Young.Female",100,"none",0.120253986332574,"019_FO","KNOW",979.48480705249,82.8475358330371
"hope","Old.Male",100,"none",0.120253986332574,"019_FO","KNOW",1662.10716727082,75.0860265968759
"hole","Old.Male",100,"none",0.120253986332574,"019_FO","KNOW",1004.37494608374,83.0493098863245
"hope","Young.Male",100,"none",0.120253986332574,"019_FO","KNOW",1697.62297765832,89.6695137776404
"hole","Young.Male",100,"none",0.120253986332574,"019_FO","KNOW",1039.89075647124,96.0964558251377
