"age_sex_lexSet","measurement.no","preSeg","dur","id","word","fit","se.fit"
"Old.Male.hope",28.5714285714286,"velar",0.128280871670702,"D58A_FO","KNOW",1167.9589033256,38.8090883773249
"Young.Male.hope",28.5714285714286,"velar",0.128280871670702,"D58A_FO","KNOW",1427.73093689904,44.3910403591712
"Old.Female.hole",28.5714285714286,"velar",0.128280871670702,"D58A_FO","KNOW",973.634157054614,42.1220634266992
"Old.Male.hole",28.5714285714286,"velar",0.128280871670702,"D58A_FO","KNOW",1133.33661287426,84.8103434030513
"Young.Male.hole",28.5714285714286,"velar",0.128280871670702,"D58A_FO","KNOW",1047.89772616531,116.271483338669
"Old.Female.hope",30.6122448979592,"velar",0.128280871670702,"D58A_FO","KNOW",1066.73084230993,25.2743903154326
"Old.Male.hope",30.6122448979592,"velar",0.128280871670702,"D58A_FO","KNOW",1162.53032055049,38.5046716370837
"Young.Male.hope",30.6122448979592,"velar",0.128280871670702,"D58A_FO","KNOW",1433.6940696545,44.2877645377812
"Old.Female.hole",30.6122448979592,"velar",0.128280871670702,"D58A_FO","KNOW",965.784403988384,40.0389876891369
"Old.Male.hole",30.6122448979592,"velar",0.128280871670702,"D58A_FO","KNOW",1120.09501894691,82.6545592697738
"Young.Male.hole",30.6122448979592,"velar",0.128280871670702,"D58A_FO","KNOW",1051.9191420383,113.204449614178
"Old.Female.hope",32.6530612244898,"velar",0.128280871670702,"D58A_FO","KNOW",1058.90938995921,23.3677150924156
"Old.Male.hope",32.6530612244898,"velar",0.128280871670702,"D58A_FO","KNOW",1157.07731148632,38.4201832986215
"Young.Male.hope",32.6530612244898,"velar",0.128280871670702,"D58A_FO","KNOW",1439.86805738354,44.3006626968141
"Old.Female.hole",32.6530612244898,"velar",0.128280871670702,"D58A_FO","KNOW",957.910210455529,38.0748678527503
"Old.Male.hole",32.6530612244898,"velar",0.128280871670702,"D58A_FO","KNOW",1106.82897132352,80.7634064206951
"Young.Male.hole",32.6530612244898,"velar",0.128280871670702,"D58A_FO","KNOW",1055.91612007409,110.499591961034
"Old.Female.hope",34.6938775510204,"velar",0.128280871670702,"D58A_FO","KNOW",1051.1618663311,21.5459489115168
"Old.Male.hope",34.6938775510204,"velar",0.128280871670702,"D58A_FO","KNOW",1151.69824019354,38.5741962423094
"Young.Male.hope",34.6938775510204,"velar",0.128280871670702,"D58A_FO","KNOW",1446.03711503696,44.5114256544962
"Old.Female.hole",34.6938775510204,"velar",0.128280871670702,"D58A_FO","KNOW",950.109941250475,36.2673529926174
"Old.Male.hole",34.6938775510204,"velar",0.128280871670702,"D58A_FO","KNOW",1093.63683520142,79.1643470394046
"Young.Male.hole",34.6938775510204,"velar",0.128280871670702,"D58A_FO","KNOW",1059.98701946604,108.190264126462
"Old.Female.hope",36.734693877551,"velar",0.128280871670702,"D58A_FO","KNOW",1043.58417517919,19.8602583855881
"Old.Male.hope",36.734693877551,"velar",0.128280871670702,"D58A_FO","KNOW",1146.48901026829,38.9779860156913
"Young.Male.hope",36.734693877551,"velar",0.128280871670702,"D58A_FO","KNOW",1451.970479215,44.9785878826172
"Old.Female.hole",36.734693877551,"velar",0.128280871670702,"D58A_FO","KNOW",942.479500777652,34.6569135418011
"Old.Male.hole",36.734693877551,"velar",0.128280871670702,"D58A_FO","KNOW",1080.61451548477,77.88256781349
"Young.Male.hole",36.734693877551,"velar",0.128280871670702,"D58A_FO","KNOW",1064.2277388025,106.307488432554
"Old.Female.hope",38.7755102040816,"velar",0.128280871670702,"D58A_FO","KNOW",1036.27398202256,18.3467482611212
"Old.Male.hope",38.7755102040816,"velar",0.128280871670702,"D58A_FO","KNOW",1141.54728707229,39.6232243700217
"Young.Male.hope",38.7755102040816,"velar",0.128280871670702,"D58A_FO","KNOW",1457.43914828342,45.6789478682704
"Old.Female.hole",38.7755102040816,"velar",0.128280871670702,"D58A_FO","KNOW",935.116555207029,33.2714309965997
"Old.Male.hole",38.7755102040816,"velar",0.128280871670702,"D58A_FO","KNOW",1067.85967884328,76.9336867235625
"Young.Male.hole",38.7755102040816,"velar",0.128280871670702,"D58A_FO","KNOW",1068.73593843738,104.874038762462
"Old.Female.hope",40.8163265306122,"velar",0.128280871670702,"D58A_FO","KNOW",1029.32918882542,17.017888517834
"Old.Male.hope",40.8163265306122,"velar",0.128280871670702,"D58A_FO","KNOW",1136.97097241299,40.4842807976397
"Young.Male.hope",40.8163265306122,"velar",0.128280871670702,"D58A_FO","KNOW",1462.21714533098,46.5239605569753
"Old.Female.hole",40.8163265306122,"velar",0.128280871670702,"D58A_FO","KNOW",928.11900715563,32.1223221430305
"Old.Male.hole",40.8163265306122,"velar",0.128280871670702,"D58A_FO","KNOW",1055.47022842722,76.3227391998273
"Young.Male.hole",40.8163265306122,"velar",0.128280871670702,"D58A_FO","KNOW",1073.60951519285,103.90306952663
"Old.Female.hope",42.8571428571429,"velar",0.128280871670702,"D58A_FO","KNOW",1022.85574787811,15.9025783677654
"Old.Male.hope",42.8571428571429,"velar",0.128280871670702,"D58A_FO","KNOW",1132.86601845046,41.5410542816018
"Young.Male.hope",42.8571428571429,"velar",0.128280871670702,"D58A_FO","KNOW",1466.19493807574,47.4797071516815
"Old.Female.hole",42.8571428571429,"velar",0.128280871670702,"D58A_FO","KNOW",921.592809642516,31.2268518982859
"Old.Male.hole",42.8571428571429,"velar",0.128280871670702,"D58A_FO","KNOW",1043.55211909083,76.0542993380028
"Young.Male.hole",42.8571428571429,"velar",0.128280871670702,"D58A_FO","KNOW",1078.95441711898,103.404965896205
"Old.Female.hope",44.8979591836735,"velar",0.128280871670702,"D58A_FO","KNOW",1016.97006912937,15.0691446907134
"Old.Male.hope",44.8979591836735,"velar",0.128280871670702,"D58A_FO","KNOW",1129.34883503747,42.786340209799
"Young.Male.hope",44.8979591836735,"velar",0.128280871670702,"D58A_FO","KNOW",1469.41425992784,48.5999391278827
"Old.Female.hole",44.8979591836735,"velar",0.128280871670702,"D58A_FO","KNOW",915.654373443739,30.6175364666573
"Old.Male.hole",44.8979591836735,"velar",0.128280871670702,"D58A_FO","KNOW",1032.22176513665,76.1361616149679
"Young.Male.hole",44.8979591836735,"velar",0.128280871670702,"D58A_FO","KNOW",1084.88705109556,103.389620778107
"Old.Female.hope",46.9387755102041,"velar",0.128280871670702,"D58A_FO","KNOW",1011.78926143082,14.5689679679014
"Old.Male.hope",46.9387755102041,"velar",0.128280871670702,"D58A_FO","KNOW",1126.53653093201,44.2051604636566
"Young.Male.hope",46.9387755102041,"velar",0.128280871670702,"D58A_FO","KNOW",1471.92695363823,49.9035113221
"Old.Female.hole",46.9387755102041,"velar",0.128280871670702,"D58A_FO","KNOW",910.420808244851,30.3130605144513
"Old.Male.hole",46.9387755102041,"velar",0.128280871670702,"D58A_FO","KNOW",1021.59627988974,76.5678032891372
"Young.Male.hole",46.9387755102041,"velar",0.128280871670702,"D58A_FO","KNOW",1091.52452298361,103.857680705637
